Gene,kTotal,Rank
Os07g0565100,19.5512069732338,3517
Os03g0218300,19.544068912583,3518
Os02g0822100,19.5370161089396,3519
Os11g0692000,19.5309702467883,3520
Os01g0939700,19.5301086493619,3521
Os10g0535600,19.5259030736565,3522
Os01g0107900,19.5249436333926,3523
Os01g0552050,19.5211364248712,3524
Os04g0452100,19.5132843234178,3525
Os02g0764700,19.5130300143985,3526
Os07g0297400,19.5097955922334,3527
Os10g0552900,19.5018258946558,3528
Os02g0597700,19.5007514960381,3529
Os02g0674700,19.4947051498149,3530
Os01g0112500,19.493360926672,3531
Os05g0414400,19.478125233578,3532
Os11g0137300,19.4740542223085,3533
Os09g0498600,19.4714159406138,3534
Os04g0558400,19.4585576143368,3535
Os12g0556400,19.4558335019181,3536
Os07g0247100,19.4546697940874,3537
Os05g0179000,19.4543588968072,3538
Os10g0175500,19.4504949788979,3539
Os01g0274500,19.4470866500099,3540
Os10g0566800,19.4421807272108,3541
Os07g0623100,19.4395407608599,3542
Os06g0113950,19.4384293162645,3543
Os01g0236000,19.4378624593955,3544
Os04g0620500,19.4254839305075,3545
Os10g0516400,19.4109845710144,3546
Os01g0267800,19.409031372088,3547
Os08g0445700,19.3999236405321,3548
Os08g0478500,19.3976333208225,3549
Os05g0501300,19.3972674871391,3550
Os11g0591800,19.3963433808897,3551
Os03g0860100,19.3954273526143,3552
Os03g0325600,19.3941262009611,3553
Os01g0242200,19.3798848008421,3554
Os08g0224800,19.3785545876487,3555
Os05g0477600,19.3692095621953,3556
Os10g0563550,19.3588297731219,3557
Os02g0226350,19.3501999693624,3558
Os03g0170600,19.3491800437898,3559
Os04g0128700,19.3380662498787,3560
Os05g0301500,19.3373218130931,3561
Os07g0598200,19.3330452107492,3562
Os08g0552000,19.3285802323402,3563
Os04g0448900,19.3018900961787,3564
Os01g0876800,19.2969114423282,3565
Os02g0123200,19.2926279342827,3566
Os01g0947000,19.2871162019766,3567
Os05g0310500,19.2856774439245,3568
Os02g0763000,19.2847775968493,3569
Os02g0828900,19.2844445993464,3570
Os03g0842700,19.2815630952809,3571
Os01g0956075,19.2788642449716,3572
Os04g0626500,19.2725880765525,3573
Os03g0213800,19.2647266082825,3574
Os12g0108100,19.2592501975081,3575
Os10g0122000,19.2570465312874,3576
Os05g0588900,19.2378847020553,3577
Os06g0211200,19.2347555822819,3578
Os07g0481200,19.2312887345244,3579
Os05g0474600,19.223620522712,3580
Os03g0319300,19.2209997420613,3581
Os07g0684400,19.2190133212712,3582
Os06g0103600,19.2167912425632,3583
Os06g0267600,19.198933760599,3584
Os06g0537700,19.1943878766347,3585
Os06g0142600,19.1725345455246,3586
Os01g0925200,19.1698946259548,3587
Os08g0536100,19.1603578585804,3588
Os01g0847700,19.1561911792005,3589
Os01g0160100,19.153633243899,3590
Os04g0520700,19.1509235338596,3591
Os05g0365700,19.150282916184,3592
Os04g0478000,19.1435815180936,3593
Os03g0646200,19.1433288593895,3594
Os11g0693800,19.1398575415551,3595
Os11g0222900,19.1311156805556,3596
Os07g0189800,19.1310911607924,3597
Os05g0200400,19.1290894052501,3598
Os02g0713250,19.1220295795005,3599
Os09g0553300,19.1205382075298,3600
Os06g0218500,19.1152543352172,3601
Os12g0191200,19.1139607338826,3602
Os03g0269900,19.1130980392933,3603
Os08g0546900,19.1051102066306,3604
Os03g0307200,19.0991859958314,3605
Os07g0158900,19.0962341972353,3606
Os09g0298500,19.0937373656364,3607
Os08g0151800,19.0936443489997,3608
Os11g0525700,19.0930396939022,3609
Os01g0559750,19.0881534767395,3610
Os11g0571900,19.082967251153,3611
Os07g0585500,19.0805185925618,3612
Os12g0609800,19.0751287707042,3613
Os08g0233300,19.0705758269509,3614
Os04g0376600,19.0644764579212,3615
Os01g0176400,19.0516819942421,3616
Os07g0579000,19.0511391535107,3617
Os10g0542400,19.0505111879156,3618
Os01g0259200,19.0494754103076,3619
Os03g0195900,19.0492086094135,3620
Os01g0392600,19.0461229930389,3621
Os01g0168800,19.0447823478115,3622
Os05g0479800,19.041180793138,3623
Os02g0506600,19.0324736219522,3624
Os11g0303200,19.0280175264827,3625
Os05g0214100,19.0273368144285,3626
Os12g0138900,19.0239381179776,3627
Os07g0642800,19.0228951092376,3628
Os04g0381100,19.0056207791102,3629
Os07g0687100,19.0018990128462,3630
Os08g0174800,18.9761174255805,3631
Os08g0543900,18.9739341783295,3632
Os06g0545900,18.9687985678413,3633
Os07g0633400,18.9671678754414,3634
Os03g0779000,18.9663158566521,3635
Os01g0558100,18.9649450860158,3636
Os01g0900200,18.9580926425843,3637
Os11g0616300,18.9573776805233,3638
Os03g0188500,18.9542625472325,3639
Os03g0187400,18.9500863101221,3640
Os10g0154000,18.9412263462734,3641
Os08g0378900,18.9341732225221,3642
Os08g0246400,18.9282588548252,3643
Os03g0187700,18.9247721286199,3644
Os08g0547500,18.9194499285229,3645
Os04g0585300,18.9154651255487,3646
Os02g0726500,18.9047197995445,3647
Os04g0137201,18.8832066711799,3648
Os03g0625900,18.8821704573695,3649
Os03g0351200,18.8779829995403,3650
Os08g0107900,18.8684306558261,3651
Os12g0166500,18.86527008502,3652
Os05g0113300,18.8597629940618,3653
Os02g0116500,18.8545658965803,3654
Os11g0161800,18.8543735547978,3655
Os04g0462600,18.8302994301268,3656
Os09g0481800,18.8240558194816,3657
Os02g0670400,18.8218127745056,3658
Os09g0337500,18.8207199033646,3659
Os12g0129700,18.8201196103155,3660
Os05g0103200,18.8192390709045,3661
Os12g0509900,18.8182824661465,3662
Os03g0356484,18.8180645991849,3663
Os04g0628100,18.814224048799,3664
Os12g0174100,18.8106046014897,3665
Os02g0650500,18.8095344417887,3666
Os09g0314200,18.8057125703609,3667
Os07g0559700,18.7955543146706,3668
Os03g0861100,18.7924610060625,3669
Os03g0775300,18.7745932169983,3670
Os11g0114300,18.7727667901261,3671
Os04g0442000,18.771108625314,3672
Os05g0405900,18.7701632351954,3673
Os05g0107300,18.7660097674252,3674
Os05g0576600,18.7605337839527,3675
Os08g0414300,18.7602863473293,3676
Os03g0792900,18.7539190422559,3677
Os07g0122000,18.75045935886,3678
Os11g0264200,18.7469337340012,3679
Os03g0833700,18.7394044963888,3680
Os08g0175200,18.7133471439457,3681
Os03g0190900,18.6986035861328,3682
Os01g0172100,18.6929211381463,3683
Os02g0636300,18.6912737611831,3684
Os11g0564800,18.6896539768506,3685
Os02g0712500,18.6704468800728,3686
Os03g0261800,18.6703694874281,3687
Os04g0340800,18.6669456102073,3688
Os11g0689800,18.6626123401467,3689
Os11g0592200,18.6622842235344,3690
Os02g0148000,18.6595197998955,3691
Os08g0110800,18.6512026702929,3692
Os06g0711100,18.6469260064642,3693
Os07g0483500,18.6450949001367,3694
Os01g0822200,18.6392213466424,3695
Os03g0320800,18.6247312164209,3696
Os01g0166100,18.6162176520953,3697
Os01g0160800,18.6095514722261,3698
Os01g0106900,18.5992223451877,3699
Os10g0445500,18.5969719179714,3700
Os01g0752200,18.595572944772,3701
Os03g0206700,18.5918286974541,3702
Os06g0528600,18.5913654829927,3703
Os01g0740651,18.5832648457585,3704
Os06g0133300,18.5746637563305,3705
Os08g0245200,18.5737365696347,3706
Os10g0465000,18.5730595330364,3707
Os06g0196300,18.5718930479951,3708
Os05g0402900,18.5685108622077,3709
Os05g0123200,18.550082215139,3710
Os01g0221500,18.5490069949987,3711
Os03g0283200,18.5385916172334,3712
Os07g0414800,18.535400582761,3713
Os03g0225900,18.5339974657751,3714
Os06g0235300,18.5301968253293,3715
Os01g0147700,18.5140656093609,3716
Os11g0109500,18.5039499957059,3717
Os04g0495900,18.4951926535466,3718
Os08g0101800,18.4949802393161,3719
Os04g0120300,18.4949271463684,3720
Os06g0689600,18.4942548355649,3721
Os01g0279000,18.4899340981952,3722
Os04g0680700,18.4898959413754,3723
Os07g0507700,18.4839259077188,3724
Os02g0179200,18.4828849653272,3725
Os02g0120200,18.4788364147766,3726
Os12g0209100,18.466037749049,3727
Os12g0152900,18.462462578561,3728
Os09g0505300,18.4578712420898,3729
Os03g0143200,18.4559115424167,3730
Os05g0567400,18.455654561498,3731
Os11g0126900,18.4382305346001,3732
Os09g0453100,18.4303723068106,3733
Os07g0420700,18.4287923808826,3734
Os01g0960200,18.4230821392361,3735
Os07g0538300,18.4190101986316,3736
Os09g0556500,18.4172985724637,3737
Os01g0332100,18.4142200766626,3738
Os10g0204300,18.401265188123,3739
Os02g0551700,18.3906240953024,3740
Os03g0423850,18.3901902456208,3741
Os03g0254800,18.3894324672499,3742
Os10g0470900,18.3836249792678,3743
Os01g0199400,18.3826950562483,3744
Os07g0622700,18.3761344489648,3745
Os02g0174300,18.3757823622939,3746
Os05g0565200,18.371617131302,3747
Os11g0661800,18.3599909358054,3748
Os03g0444900,18.3575749456543,3749
Os10g0203000,18.3535927910374,3750
Os06g0621500,18.3530848030204,3751
Os08g0439000,18.3447020436645,3752
Os05g0269000,18.340031079506,3753
Os12g0270300,18.3370004748632,3754
Os07g0602900,18.3294048360843,3755
Os08g0100400,18.3235216514879,3756
Os02g0776400,18.319256010205,3757
Os10g0572400,18.3061429272759,3758
Os01g0730200,18.3056052053009,3759
Os09g0514400,18.3027959649494,3760
Os06g0154200,18.2985154627515,3761
Os08g0276200,18.2938324275032,3762
Os02g0285800,18.2923707969482,3763
Os10g0545200,18.2896781018744,3764
Os11g0204600,18.2880788324366,3765
Os05g0199500,18.2872191301436,3766
Os03g0787300,18.2829538709996,3767
Os01g0679000,18.282675779653,3768
Os09g0491852,18.2824989707415,3769
Os08g0157900,18.280722778635,3770
Os04g0625300,18.2757003938429,3771
Os11g0623700,18.2720780203589,3772
Os05g0497200,18.2650074725166,3773
Os08g0232100,18.2625252539597,3774
Os02g0819400,18.2441893849221,3775
Os11g0308432,18.2364554137996,3776
Os01g0566100,18.2279552796532,3777
Os06g0225800,18.2169724335366,3778
Os04g0377932,18.2149080066926,3779
Os10g0388200,18.214475710275,3780
Os03g0359100,18.2141894390273,3781
Os02g0747400,18.2082255201033,3782
Os09g0365300,18.1937444736089,3783
Os01g0314800,18.1916661927506,3784
Os02g0779200,18.1861080378037,3785
Os09g0487600,18.1803518223004,3786
Os03g0666700,18.1788984351517,3787
Os04g0308000,18.1726981882206,3788
Os12g0450500,18.1644842874865,3789
Os02g0611200,18.1635503779273,3790
Os04g0666900,18.1340685965355,3791
Os03g0836500,18.1138495748306,3792
Os04g0497200,18.1130692062376,3793
Os05g0568600,18.112151409418,3794
Os05g0116100,18.1093265634891,3795
Os10g0100700,18.1003255759346,3796
Os10g0405300,18.0970577506578,3797
Os12g0552900,18.0950238424801,3798
Os11g0470600,18.0917129848243,3799
Os03g0117800,18.0862204175901,3800
Os08g0261000,18.0842895520235,3801
Os12g0129400,18.080605583498,3802
Os02g0273700,18.0740774050192,3803
Os01g0597800,18.0735045571313,3804
Os04g0628200,18.0733720567332,3805
Os01g0107400,18.0643650551764,3806
Os04g0518200,18.0622321758491,3807
Os10g0528300,18.0568216007738,3808
Os05g0516900,18.0538126234103,3809
Os04g0489600,18.0528711163475,3810
Os03g0720300,18.0486927493905,3811
Os05g0239900,18.0470932212717,3812
Os02g0816800,18.0469421397476,3813
Os01g0884300,18.0405147235402,3814
Os02g0221600,18.0322388442267,3815
Os05g0541750,18.0319074992707,3816
Os03g0220300,18.0276213838623,3817
Os07g0693000,18.0253425934773,3818
Os07g0557100,18.0224397453749,3819
Os04g0606200,18.0160821812845,3820
Os06g0704800,18.0150056551251,3821
Os02g0194100,18.0107198810411,3822
Os09g0571400,18.0096666613137,3823
Os01g0836800,18.0079946353394,3824
Os07g0545900,18.0049185098353,3825
Os02g0754100,17.9886728570455,3826
Os03g0780200,17.9722659774415,3827
Os06g0335950,17.9621626001324,3828
Os03g0680800,17.9611471621417,3829
Os01g0856600,17.9571487045605,3830
Os06g0674800,17.9567565818138,3831
Os11g0585100,17.9548337356778,3832
Os09g0403300,17.950131264602,3833
Os07g0657600,17.9500691119565,3834
Os11g0639400,17.9492724081713,3835
Os05g0521300,17.9468566398972,3836
Os02g0817000,17.9465112875597,3837
Os02g0658900,17.944706200009,3838
Os07g0516300,17.9341724127786,3839
Os02g0522700,17.93387444036,3840
Os02g0196800,17.927793567719,3841
Os06g0140400,17.926810840713,3842
Os01g0102000,17.9214687850109,3843
Os06g0220500,17.9211825979837,3844
Os02g0830801,17.9138349743477,3845
Os02g0673600,17.9136844530668,3846
Os05g0169500,17.8984319267832,3847
Os03g0270700,17.8869055842097,3848
Os01g0221100,17.8812602243573,3849
Os02g0584900,17.8808423994836,3850
Os12g0101800,17.8781953385334,3851
Os12g0632800,17.8776118378363,3852
Os03g0790600,17.8706174366008,3853
Os08g0320400,17.8686887879225,3854
Os03g0138100,17.8607271861978,3855
Os02g0762200,17.8604151431515,3856
Os05g0269100,17.859873360955,3857
Os04g0455600,17.8594306473061,3858
Os05g0110900,17.8593959481657,3859
Os04g0535501,17.8582586040278,3860
Os01g0674800,17.8579368930982,3861
Os01g0795600,17.8531671614703,3862
Os03g0801900,17.8450781055203,3863
Os05g0132700,17.8384428251643,3864
Os02g0527300,17.8288171941866,3865
Os05g0145600,17.8273619379422,3866
Os03g0276700,17.8191992905327,3867
Os10g0208500,17.818328748263,3868
Os01g0793200,17.8147877873786,3869
Os09g0464066,17.8103503478722,3870
Os08g0485400,17.8059210256133,3871
Os08g0515800,17.8046595942265,3872
Os11g0132501,17.8009349866991,3873
Os02g0824700,17.7975531130116,3874
Os03g0797600,17.7947499436556,3875
Os04g0476800,17.7911778182296,3876
Os01g0559100,17.7856584402422,3877
Os09g0433000,17.7693093309603,3878
Os03g0713600,17.7689495111507,3879
Os06g0255100,17.7584410831072,3880
Os08g0469700,17.7528925681589,3881
Os08g0148600,17.7486248261202,3882
Os06g0214300,17.7476290371181,3883
Os04g0653000,17.7431829690711,3884
Os01g0725000,17.7430404260113,3885
Os07g0176300,17.7417805990861,3886
Os01g0357800,17.7315925430603,3887
Os01g0956700,17.7253140161982,3888
Os10g0465900,17.7145997626479,3889
Os01g0256800,17.701728747182,3890
Os06g0611900,17.7007807073535,3891
Os01g0957900,17.7000684200858,3892
Os01g0954000,17.6931614156696,3893
Os02g0115600,17.692054449268,3894
Os08g0285600,17.6907502037056,3895
Os11g0427500,17.6894208989212,3896
Os10g0498000,17.6869280482727,3897
Os01g0247700,17.6763529196567,3898
Os04g0387600,17.6680539394114,3899
Os03g0200700,17.6617524471184,3900
Os04g0472400,17.6433622583284,3901
Os08g0310300,17.6383673452403,3902
Os09g0364000,17.6360180267559,3903
Os01g0841500,17.6279524974502,3904
Os09g0445600,17.6273110675538,3905
Os09g0421500,17.6260418838454,3906
Os12g0569900,17.6258717017126,3907
Os07g0599600,17.6245292809625,3908
Os03g0116800,17.6236536114454,3909
Os09g0544300,17.6150433235063,3910
Os02g0689900,17.6139725688641,3911
Os03g0707200,17.6110852362818,3912
Os02g0149800,17.6005828558366,3913
Os05g0169600,17.5999259697483,3914
Os08g0296700,17.5893539052088,3915
Os03g0709300,17.5849677810419,3916
Os08g0187700,17.5838938702198,3917
Os08g0152600,17.580332664103,3918
Os09g0361300,17.5778063630818,3919
Os11g0115100,17.5686740753311,3920
Os02g0175800,17.5673856373022,3921
Os01g0803300,17.5652045258109,3922
Os03g0761100,17.5638349395865,3923
Os11g0142500,17.5589261852949,3924
Os11g0526900,17.5556185414257,3925
Os07g0484800,17.555176061494,3926
Os01g0389700,17.5488127562924,3927
Os06g0248500,17.5463988588072,3928
Os02g0581900,17.5447832822794,3929
Os06g0698900,17.5423171810048,3930
Os02g0542400,17.5374882483824,3931
Os03g0794900,17.5274141303875,3932
Os09g0441000,17.5248937414462,3933
Os01g0287400,17.523613708964,3934
Os08g0120200,17.5227893324092,3935
Os06g0470000,17.5225902691026,3936
Os09g0449600,17.5200444172908,3937
Os09g0518600,17.5194813117177,3938
Os05g0484800,17.5172102041206,3939
Os03g0431500,17.5089324251966,3940
Os07g0510200,17.4933878206409,3941
Os04g0567200,17.486331449903,3942
Os11g0572700,17.4859921688081,3943
Os04g0569900,17.4740719327745,3944
Os03g0214200,17.4686085948859,3945
Os02g0142450,17.4681322698986,3946
Os01g0966700,17.4651479243082,3947
Os03g0412300,17.4642669770678,3948
Os10g0548700,17.4620464453556,3949
Os06g0340600,17.4589980143595,3950
Os01g0944000,17.4569182638424,3951
Os02g0304800,17.4564803367794,3952
Os07g0141600,17.4562017876901,3953
Os07g0107900,17.4538564883781,3954
Os01g0221000,17.4522080898446,3955
Os04g0689700,17.4511614903416,3956
Os11g0195800,17.4407347358647,3957
Os08g0416900,17.4323340912137,3958
Os09g0363500,17.4221556819089,3959
Os03g0437200,17.4196698469787,3960
Os03g0735000,17.4170009529096,3961
Os09g0376800,17.41697369831,3962
Os10g0460900,17.4153772727601,3963
Os10g0572100,17.4089953515928,3964
Os01g0229400,17.4064890462437,3965
Os01g0742500,17.4053214470564,3966
Os01g0787400,17.3908361206482,3967
Os01g0185900,17.390361178182,3968
Os03g0188100,17.3837785601904,3969
Os08g0446350,17.3806626665186,3970
Os03g0255400,17.3793196838601,3971
Os04g0460300,17.3728820365481,3972
Os08g0184300,17.3706741299076,3973
Os01g0186000,17.3597924496517,3974
Os03g0724500,17.3584881367888,3975
Os05g0593200,17.3574814451244,3976
Os09g0297000,17.3559904581721,3977
Os03g0575500,17.355169862407,3978
Os08g0300100,17.3531245599943,3979
Os01g0974800,17.3453666437269,3980
Os07g0181200,17.345194975578,3981
Os12g0153200,17.343974272604,3982
Os06g0479200,17.3429127044463,3983
Os02g0678601,17.3387828794656,3984
Os12g0438400,17.3307602366089,3985
Os08g0305300,17.329278096754,3986
Os03g0142800,17.3227199944013,3987
Os10g0530900,17.3204338668059,3988
Os07g0513600,17.3199779062098,3989
Os05g0198200,17.3086384893822,3990
Os03g0758900,17.2993891961215,3991
Os07g0586700,17.2927100445284,3992
Os05g0159200,17.2917801886414,3993
Os06g0216300,17.2914909106128,3994
Os12g0225150,17.2875546797156,3995
Os01g0734800,17.2854520530569,3996
Os12g0132200,17.280280229519,3997
Os01g0292200,17.2740137117061,3998
Os09g0562700,17.2739382548596,3999
Os04g0132500,17.2700945685948,4000
Os08g0126300,17.2634852156462,4001
Os11g0697100,17.261854819895,4002
Os04g0523100,17.2602724286089,4003
Os03g0301400,17.2582751678036,4004
Os05g0229000,17.2581501331466,4005
Os03g0116300,17.2577435060379,4006
Os03g0319400,17.2552915236811,4007
Os01g0793800,17.254642112296,4008
Os01g0636400,17.2546059541993,4009
Os05g0452600,17.2532019086638,4010
Os06g0713100,17.252421884011,4011
Os01g0558700,17.248575576688,4012
Os02g0264700,17.2420929950528,4013
Os02g0819600,17.2373347713041,4014
Os04g0620000,17.2360871842568,4015
Os05g0423200,17.2309361729902,4016
Os08g0297500,17.2250382816848,4017
Os06g0170500,17.2216859896968,4018
Os03g0795000,17.1885867273506,4019
Os08g0335600,17.1768570291044,4020
Os10g0195000,17.1745773888753,4021
Os04g0413500,17.1666243429995,4022
Os02g0602400,17.1652089278335,4023
Os06g0708400,17.1648844940185,4024
Os01g0905700,17.164400938886,4025
Os02g0820600,17.1625496019288,4026
Os08g0110300,17.154842883975,4027
Os01g0231500,17.1486162219022,4028
Os08g0472800,17.1439710395651,4029
Os10g0337500,17.1292822576104,4030
Os05g0532500,17.128489463876,4031
Os12g0632100,17.125988847993,4032
Os07g0622900,17.1237395723668,4033
Os05g0559400,17.1208691297128,4034
Os02g0664000,17.1180237816423,4035
Os06g0334600,17.1165780441115,4036
Os02g0825600,17.1125633352625,4037
Os02g0748800,17.1107635235556,4038
Os12g0194266,17.1072148291244,4039
Os10g0518800,17.1046862720932,4040
Os07g0636400,17.1041994206706,4041
Os05g0206100,17.1034228070684,4042
Os09g0510900,17.0974160859936,4043
Os02g0764100,17.0957933815755,4044
Os03g0358975,17.0954212158456,4045
Os09g0478100,17.0858221989362,4046
Os12g0144000,17.0809650682582,4047
Os01g0769000,17.0800178419065,4048
Os04g0339400,17.0762633979462,4049
Os02g0735800,17.0720925259244,4050
Os01g0973000,17.0686130732749,4051
Os04g0405500,17.0671362612244,4052
Os02g0151800,17.0662228964948,4053
Os06g0671700,17.0651456210697,4054
Os03g0701200,17.0628339710639,4055
Os02g0677800,17.0581487453755,4056
Os12g0582800,17.0530592489186,4057
Os09g0258000,17.0465131575513,4058
Os06g0622700,17.0437906930948,4059
Os02g0694201,17.0415249758966,4060
Os03g0334200,17.0409954893373,4061
Os07g0691600,17.0372272848933,4062
Os06g0714300,17.0130452107904,4063
Os11g0173500,17.0120550780195,4064
Os12g0180900,17.0029648423546,4065
Os01g0887100,16.995656817815,4066
Os07g0592200,16.9916256486604,4067
Os02g0831500,16.9916101285266,4068
Os04g0658000,16.9775083881721,4069
Os03g0781700,16.9758395663205,4070
Os04g0494600,16.9710708141927,4071
Os08g0105000,16.9660424461561,4072
Os03g0161400,16.9597917796424,4073
Os04g0616600,16.9567689985814,4074
Os06g0542150,16.9537879642284,4075
Os10g0552600,16.9535996149769,4076
Os05g0168700,16.9500258818713,4077
Os03g0407900,16.9448257404796,4078
Os03g0128200,16.9428527416466,4079
Os06g0693500,16.9424916477902,4080
Os05g0315100,16.9326372292453,4081
Os04g0674700,16.9275526842277,4082
Os03g0283100,16.9214449742458,4083
Os05g0123100,16.9208826768239,4084
Os05g0179800,16.9195495104704,4085
Os10g0100500,16.9140569644354,4086
Os04g0479300,16.9112077407071,4087
Os01g0971600,16.9073202789748,4088
Os01g0616600,16.9045237014591,4089
Os03g0617500,16.8990470259101,4090
Os08g0229200,16.8960714966353,4091
Os05g0363200,16.8957615035438,4092
Os02g0782800,16.8953297743199,4093
Os08g0512400,16.8940399577977,4094
Os08g0165901,16.8886457798694,4095
Os04g0497600,16.8882151594531,4096
Os12g0225200,16.8871557463231,4097
Os08g0246100,16.8868088891277,4098
Os04g0178300,16.8841862340349,4099
Os01g0199900,16.8815267345561,4100
Os04g0554200,16.8802455668168,4101
Os02g0699300,16.8799893007699,4102
Os07g0458025,16.8670819569659,4103
Os04g0659500,16.8610840182768,4104
Os11g0199700,16.850930783862,4105
Os03g0333000,16.8495905709529,4106
Os06g0699400,16.8491898948127,4107
Os03g0181800,16.8479725542968,4108
Os08g0150700,16.8454406543955,4109
Os03g0101700,16.8432469593936,4110
Os02g0781700,16.8349086591402,4111
Os08g0490000,16.8279887404553,4112
Os02g0664300,16.8249047153928,4113
Os04g0569000,16.8237262533016,4114
Os07g0588800,16.8082426844386,4115
Os05g0371600,16.805583519979,4116
Os06g0297800,16.8023448858273,4117
Os02g0824000,16.7998820236126,4118
Os01g0528800,16.7986059148806,4119
Os03g0663400,16.7948440148875,4120
Os05g0182600,16.79467137882,4121
Os06g0669700,16.7861056450447,4122
Os06g0696400,16.7809112364363,4123
Os04g0442100,16.7762676799947,4124
Os08g0518800,16.7758035589944,4125
Os03g0760200,16.7745727787942,4126
Os11g0137200,16.7672718013581,4127
Os04g0403600,16.7671447233486,4128
Os02g0154000,16.7622155531224,4129
Os01g0166400,16.7584957435,4130
Os06g0638100,16.7579792710113,4131
Os03g0336700,16.7575689966281,4132
Os06g0530300,16.7568494983395,4133
Os03g0395700,16.7557280827123,4134
Os12g0150200,16.7523540550493,4135
Os06g0645901,16.7493087787026,4136
Os03g0807500,16.747346261368,4137
Os02g0184100,16.7456465822722,4138
Os04g0223500,16.7449575284724,4139
Os04g0519700,16.744623221017,4140
Os09g0328066,16.732446410905,4141
Os03g0684700,16.7257763758385,4142
Os11g0178800,16.725156294767,4143
Os07g0564500,16.7241897236539,4144
Os02g0327700,16.7106234876393,4145
Os10g0548000,16.7095734142972,4146
Os12g0464400,16.7042581540837,4147
Os09g0246200,16.7029950973022,4148
Os05g0207300,16.7021623679633,4149
Os01g0672800,16.7007187855108,4150
Os02g0168500,16.7004473545898,4151
Os07g0668800,16.6946771606495,4152
Os10g0159700,16.6946419192628,4153
Os06g0347100,16.6936850761639,4154
Os11g0161133,16.6934590801577,4155
Os04g0266900,16.6928908277482,4156
Os10g0167700,16.6915433922289,4157
Os01g0940100,16.6895813833275,4158
Os08g0288200,16.6849593976066,4159
Os06g0329350,16.6793432994009,4160
Os04g0592600,16.6791478326279,4161
Os06g0470350,16.6771496803727,4162
Os02g0640300,16.6771434123547,4163
Os02g0202200,16.6686494281282,4164
Os04g0463500,16.6654556291529,4165
Os10g0546400,16.6652237826188,4166
Os10g0499500,16.6647080098767,4167
Os05g0554500,16.6630221706046,4168
Os04g0565200,16.6597518931652,4169
Os05g0447700,16.6571094627087,4170
Os11g0498600,16.6568736646036,4171
Os03g0351300,16.6550995053802,4172
Os10g0382400,16.651520143613,4173
Os01g0729100,16.6493867982982,4174
Os01g0875300,16.6482450304704,4175
Os09g0509000,16.644935023289,4176
Os04g0616100,16.6446105111655,4177
Os06g0549700,16.643275162968,4178
Os11g0701400,16.6403726871943,4179
Os01g0607200,16.6316010750418,4180
Os07g0531500,16.6298278888789,4181
Os09g0503100,16.6284319939962,4182
Os08g0535800,16.6279393030789,4183
Os12g0541700,16.6257613371688,4184
Os05g0390932,16.6256776278291,4185
Os08g0230500,16.6252464542914,4186
Os01g0766600,16.6187264100157,4187
Os02g0218200,16.6145818315908,4188
Os02g0713900,16.6115242413358,4189
Os03g0852800,16.6081297959684,4190
Os01g0923900,16.6048940027059,4191
Os11g0245800,16.60170384854,4192
Os06g0110000,16.597125940433,4193
Os07g0517000,16.5958448252143,4194
Os06g0702800,16.5932958673205,4195
Os11g0226700,16.5919912743332,4196
Os01g0664100,16.5891131631495,4197
Os03g0747100,16.5875935759319,4198
Os02g0787300,16.5741966287864,4199
Os06g0474200,16.5737863436528,4200
Os08g0513700,16.5702081100204,4201
Os04g0479200,16.563979484344,4202
Os08g0404900,16.5560514086927,4203
Os03g0333700,16.5547077010643,4204
Os06g0182500,16.54945296891,4205
Os05g0560200,16.5487870594354,4206
Os07g0592000,16.5431907742069,4207
Os02g0674800,16.5391995711009,4208
Os12g0604700,16.5378316118768,4209
Os05g0296600,16.5332561118125,4210
Os12g0554800,16.5309996569281,4211
Os01g0830100,16.5289298918317,4212
Os11g0220700,16.5282436164779,4213
Os04g0568800,16.5240392673676,4214
Os02g0600400,16.5189945430078,4215
Os01g0925700,16.5177395300531,4216
Os11g0707900,16.5155828728043,4217
Os05g0573800,16.5115655127477,4218
Os01g0184200,16.5090833671478,4219
Os07g0573900,16.5034551580086,4220
Os01g0136400,16.4960114342449,4221
Os04g0219000,16.4938600149672,4222
Os09g0273950,16.4901377573959,4223
Os10g0572000,16.4835745429835,4224
Os03g0676400,16.476158140213,4225
Os02g0575900,16.4647256751618,4226
Os08g0170700,16.462406403197,4227
Os06g0644700,16.4611353230845,4228
Os01g0765200,16.4576776076647,4229
Os03g0747700,16.4568194294605,4230
Os02g0690800,16.4494153574777,4231
Os06g0113900,16.4430237888504,4232
Os06g0134800,16.4422801801785,4233
Os07g0537500,16.4410634667514,4234
Os06g0656500,16.4283193604417,4235
Os12g0114000,16.4279081138233,4236
Os08g0236700,16.4224527958155,4237
Os11g0308800,16.4194056952203,4238
Os06g0614400,16.4187766955602,4239
Os01g0948500,16.4176598340937,4240
Os02g0596700,16.4135230439571,4241
Os03g0843600,16.4088948686483,4242
Os08g0494000,16.4056198059245,4243
Os09g0555700,16.4006889757555,4244
Os04g0619300,16.3910247620128,4245
Os03g0333100,16.3898209083473,4246
Os11g0252400,16.3885770584309,4247
Os04g0282000,16.3859520692008,4248
Os02g0208500,16.3826033357358,4249
Os03g0167000,16.3782587536958,4250
Os11g0658800,16.3742919553965,4251
Os02g0497500,16.3714547693812,4252
Os07g0645300,16.3701990888713,4253
Os03g0858700,16.3659212169671,4254
Os03g0785900,16.3603211468963,4255
Os05g0102600,16.3583624892218,4256
