id,Label,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,
1465,Os09g0475500,43.6373823058639,1056,Blue,29.0247484720656,
1466,Os07g0122200,20.44199900045,3326,Blue,13.4807582517973,
1467,Os01g0895500,2.28948816344599,11177,Blue,1.42481404069854,
1468,Os03g0273800,5.13198849007089,8822,Magenta,2.0853900405264,
1469,Os06g0694400,6.43303243099325,8030,MidnightBlue,3.07092562069086,
1470,Os06g0660800,0.49924132090795,13213,Grey,0.00875832262853,
1471,Os01g0550300,21.8250389138109,3073,Magenta,16.3687169581188,
1472,Os07g0141400,63.480483791026,451,Green,55.0478253986376,
1473,Os01g0927600,2.58967148287585,10875,Black,1.22079673603912,
1474,Os05g0421450,50.4633197329615,779,Magenta,31.6602319208823,
1475,Os04g0629200,14.6943451019037,4700,Turquoise,13.6132819382068,
1476,Os03g0760200,16.7745727787942,4126,Pink,11.3709297294552,
1477,Os10g0468500,26.6206647087131,2377,Red,15.3380348959544,
1478,Os06g0126000,26.8885264188022,2339,Black,15.7522175991489,
1479,Os02g0649900,0.190381222285186,13571,Grey,0.067094395485318,
1480,Os03g0286200,20.6330525664488,3290,Pink,11.2022885593476,
1481,Os06g0659300,24.1820594723429,2720,GreenYellow,8.87591182023387,
1482,Os04g0517500,13.0585315357025,5225,Purple,3.75172196453731,
1483,Os09g0551000,11.4307962365918,5774,Red,8.54534826140062,
1484,Os05g0108400,2.49906101670653,10969,Turquoise,1.91119815379661,
1485,Os10g0416100,7.14133140989799,7625,Red,2.18133434560778,
1486,Os01g0248300,1.88349083155676,11591,Red,0.69117515277696,
1487,Os03g0605300,10.2880445463949,6218,Pink,4.71612215198644,
1488,Os01g0840700,44.727421742386,1006,Yellow,32.6625052690262,
1489,Os04g0483400,7.97674781603233,7196,Purple,5.59293923865288,
1490,Os06g0617800,34.5273335734272,1617,Red,10.1791002319114,
1491,Os05g0573300,11.9341900798777,5597,MidnightBlue,3.25365613488173,
1492,Os08g0448100,45.3554182021937,976,Blue,28.4168257354775,
1493,Os01g0967200,23.1216788573278,2877,Turquoise,19.6821018065659,
1494,Os01g0738600,15.9192646414909,4373,Black,6.44151871764406,
1495,Os09g0453400,5.84646723476685,8397,Pink,3.20559710503996,
1496,Os07g0173300,15.1613157035811,4574,Cyan,10.6603615950872,
1497,Os06g0356800,35.0086620270802,1574,lightYellow,7.82553982043048,
1498,Os01g0138800,7.23510807761768,7574,Red,1.68524983966435,
1499,Os06g0725100,40.1199404350319,1222,Red,25.7416345611498,
1500,Os01g0136400,16.4960114342449,4221,Black,4.53603565496812,
1501,Os01g0557500,1.96578660338763,11497,Turquoise,1.08496256054898,
1502,Os11g0140600,25.5160854657535,2527,Magenta,8.14949342390396,
1503,Os06g0215100,13.4372870367702,5090,lightYellow,3.1006324949881,
1504,Os09g0506000,4.55711417530557,9228,Red,1.61837713660697,
1505,Os01g0770700,14.0403971456813,4898,Cyan,3.50246947111569,
1506,Os03g0234500,1.2050154716859,12353,MidnightBlue,0.394286138455799,
1507,Os03g0113000,4.14490087775174,9562,Grey,0.578269337541497,
1508,Os02g0769800,3.49496568874995,10073,Magenta,1.70489092207038,
1509,Os04g0485800,53.8752874730781,679,Magenta,23.2869741751197,
1510,Os12g0477400,15.8700694756799,4385,Magenta,6.00914052941162,
1511,Os03g0784600,8.2301701320627,7087,Cyan,3.61621127319408,
1512,Os05g0499800,6.22897497517322,8131,Magenta,1.52589578595591,
1513,Os05g0417600,14.1321851216467,4873,Blue,9.84668882221786,
1514,Os09g0258000,17.0465131575513,4058,royalBlue,1.39884731287827,
1515,Os03g0325600,19.3941262009611,3553,Blue,10.1222107407941,
1516,Os04g0497000,22.4859983875944,2970,GreenYellow,14.1688711265814,
1517,Os03g0740833,20.9741739123653,3226,Black,8.92517764295067,
1518,Os05g0132700,17.8384428251643,3864,Black,6.38580505703038,
1519,Os08g0531100,37.1488097096197,1432,Turquoise,30.1279681410228,
1520,Os04g0394700,1.24073303970569,12314,Cyan,0.467100698442423,
1521,Os03g0767000,6.94198449221407,7736,royalBlue,3.34222435056671,
1522,Os05g0200280,2.53170827465944,10924,Magenta,1.41226816222257,
1523,Os05g0112800,1.14615720249735,12421,Blue,0.578033567096706,
1524,Os05g0425700,8.7301555528851,6843,Grey60,4.42351594004397,
1525,Os02g0686700,14.2728713825099,4822,GreenYellow,5.12044110007437,
1526,Os01g0525800,6.99463061953007,7699,Blue,5.88136859801849,
1527,Os01g0973000,17.0686130732749,4051,GreenYellow,8.12586031775753,
1528,Os11g0177750,5.94595920911073,8323,Pink,3.46601661193397,
1529,Os11g0123033,26.3890509431923,2412,Salmon,14.7706801272912,
1530,Os01g0664500,33.1477348420589,1707,Magenta,16.6626805325096,
1531,Os06g0596300,22.1707823433319,3020,Pink,8.22029152173476,
1532,Os09g0570100,2.68874830048153,10776,Grey60,1.01800804613332,
1533,Os05g0382600,8.55720240848646,6921,Turquoise,4.27820954909106,
1534,Os03g0180500,26.9275673793671,2334,Salmon,17.4500853927251,
1535,Os01g0862800,5.39563989211684,8647,Black,2.04075159895354,
1536,Os06g0711100,18.6469260064642,3693,Pink,4.85063919654419,
1537,Os08g0472800,17.1439710395651,4029,Magenta,7.59051356752635,
1538,Os06g0181200,28.7647487038885,2117,Magenta,19.6876132694802,
1539,Os06g0212100,10.4459484362372,6152,Brown,7.83751083535579,
1540,Os02g0555600,1.04650639531165,12549,Turquoise,0.824507242870485,
1541,Os01g0575000,14.1033231883014,4882,lightYellow,3.08856724727444,
1542,Os10g0521000,33.3542844324658,1685,Magenta,12.1623753134689,
1543,Os09g0367700,20.8191378655603,3250,Pink,16.6099135955578,
1544,Os04g0617900,7.49819573355089,7420,Red,5.9334011504463,
1545,Os10g0422600,1.92469570447959,11549,Tan,0.916781183319474,
1546,Os07g0581400,3.91398423056174,9735,Black,1.4537601582479,
1547,Os01g0187900,42.7893540567251,1103,Magenta,9.84267906441841,
1548,Os08g0297800,1.62899781586283,11882,royalBlue,0.56040779219673,
1549,Os09g0323000,8.15892782425492,7117,royalBlue,3.16042446977477,
1550,Os06g0703900,1.02018229679558,12583,Turquoise,0.632018325698629,
1551,Os05g0477600,19.3692095621953,3556,Turquoise,17.6407961089593,
1552,Os03g0242300,9.67955445886272,6421,GreenYellow,5.20870971567786,
1553,Os06g0698300,31.2326895827814,1870,Magenta,22.2750482331891,
1554,Os05g0594700,22.1748508443633,3019,GreenYellow,8.91709101343344,
1555,Os04g0442800,6.09266334707467,8219,Salmon,3.82980924276501,
1556,Os12g0613500,4.95993999379858,8940,Purple,1.71264375961536,
1557,Os02g0269200,15.2922343438233,4536,Blue,7.12127659065382,
1558,Os02g0580800,3.87827165690332,9758,Blue,1.29504449523501,
1559,Os06g0558700,7.08895559450953,7650,Black,2.42703651089764,
1560,Os10g0476400,8.51424121735617,6947,Black,3.88984408959053,
1561,Os04g0463700,14.3948122690795,4788,Black,5.58462005105974,
1562,Os06g0215900,2.61446791447084,10849,Magenta,0.278253202126672,
1563,Os09g0423600,6.45982812773547,8013,royalBlue,2.76635311091325,
1564,Os09g0518200,14.0713886871228,4885,Pink,11.5641857607163,
1565,Os08g0374701,33.8302038804411,1659,lightYellow,13.3707548931551,
1566,Os12g0583700,67.4028285038352,370,Blue,47.0313295316198,
1567,Os03g0133400,5.2193631767275,8764,GreenYellow,1.43425953779137,
1568,Os02g0219900,2.46702530842423,11002,GreenYellow,1.02446224045459,
1569,Os07g0622700,18.3761344489648,3745,GreenYellow,11.0011400920195,
1570,Os03g0829200,37.1594144986284,1430,Blue,24.4050709877579,
1571,Os09g0557500,11.3042737928361,5833,Turquoise,5.04208477520883,
1572,Os04g0569300,10.6749501281594,6059,GreenYellow,6.70688081384047,
1573,Os01g0559000,8.14602152055246,7122,Magenta,5.30549960060928,
1574,Os04g0660900,29.0551965144995,2091,Black,10.1197979798629,
1575,Os01g0784900,2.91338308915944,10570,Purple,1.21043149843922,
1576,Os03g0183500,10.4745441508927,6140,royalBlue,5.09867849657606,
1577,Os02g0798200,21.4467797596514,3143,Green,5.03155318999589,
1578,Os07g0592000,16.5431907742069,4207,GreenYellow,8.37013209054399,
1579,Os07g0170000,10.2752088357329,6221,Pink,4.12843285423636,
1580,Os06g0730200,1.39977998220774,12140,Grey,0.239898737773406,
1581,Os07g0587300,10.8101814900626,6007,Black,2.0158358396235,
1582,Os02g0601800,15.7345248918873,4419,Black,4.15330871142595,
1583,Os07g0561300,40.0931298448458,1223,GreenYellow,18.8328321038429,
1584,Os12g0162100,22.2539066788048,3011,Brown,20.2590282565063,
1585,Os01g0166100,18.6162176520953,3697,Magenta,12.4715973947251,
1586,Os01g0622300,11.1964978041106,5872,Brown,5.46458336417739,
1587,Os02g0799000,38.8073311324696,1302,lightYellow,10.0382373451825,
1588,Os02g0644600,2.64215131615483,10817,Brown,1.12747597132446,
1589,Os08g0203150,26.5650255929884,2383,Red,12.5857132557127,
1590,Os02g0803300,26.7911933493931,2355,lightYellow,10.9696990120815,
1591,Os05g0105900,37.622539768126,1387,Brown,32.7787314983482,
1592,Os03g0823800,32.1879673229825,1790,GreenYellow,12.2679075455307,
1593,Os11g0686900,4.18375315886296,9529,Brown,2.84545233181816,
1594,Os04g0585000,11.1183153460075,5897,lightYellow,3.87760093865045,
1595,Os01g0801200,5.54994428538155,8561,Magenta,1.48597143347193,
1596,Os03g0833100,12.1293482197342,5523,Magenta,7.15653160538389,
1597,Os06g0297700,7.52168933072388,7406,GreenYellow,2.43137579448426,
1598,Os03g0146000,8.57301743090927,6909,Tan,3.9883216108086,
1599,Os06g0686600,1.9117452422451,11564,Grey,0.43479869514905,
1600,Os12g0541700,16.6257613371688,4184,Turquoise,6.98395138972934,
1601,Os01g0224100,15.5589577255401,4473,Yellow,6.09922375006078,
1602,Os05g0427400,3.19059771685579,10343,royalBlue,1.25826519429981,
1603,Os03g0279700,1.00901835836728,12596,Tan,0.353892015001432,
1604,Os04g0655300,40.6924395300221,1197,Blue,29.4984363733603,
1605,Os08g0337800,3.26537545601608,10264,GreenYellow,1.6706796252982,
1606,Os11g0591000,5.60213372895299,8537,Magenta,2.41018375406703,
1607,Os08g0485400,17.8059210256133,3871,Pink,9.34920473597518,
1608,Os02g0754100,17.9886728570455,3826,Magenta,8.79200423638496,
1609,Os04g0503600,9.81503666594976,6379,lightYellow,5.70158378966765,
1610,Os03g0286900,35.7861154104611,1518,Tan,12.9104337133676,
1611,Os11g0133700,30.7920614817706,1922,Black,11.5889080648136,
1612,Os08g0473900,13.8713423923502,4952,Black,4.93873331794095,
1613,Os12g0124100,7.57333536197342,7393,Brown,4.709229155818,
1614,Os07g0541200,5.28172564681765,8720,Magenta,2.9731349023802,
1615,Os07g0101200,1.31152496811252,12224,Brown,0.683592333986981,
1616,Os03g0639600,21.2770214323579,3171,Black,7.93257664020219,
1617,Os01g0924200,3.64696462050866,9951,Salmon,1.55793890560966,
1618,Os03g0757600,33.1928548210074,1701,Pink,15.0295733311963,
1619,Os12g0107300,3.60360950716498,9985,Brown,1.18879427224503,
1620,Os12g0405200,9.96359245776676,6324,GreenYellow,5.92887137380917,
1621,Os02g0704600,33.2290094214271,1698,Magenta,15.5078182966144,
1622,Os03g0281900,9.93086501254403,6335,Tan,9.2103588319254,
1623,Os06g0239500,11.703601292783,5679,Purple,4.77318167579989,
1624,Os11g0701500,5.35472509359111,8675,Blue,3.19802780345972,
1625,Os01g0882000,9.43695923034077,6524,GreenYellow,5.72924044989844,
1626,Os04g0600200,42.8348841223484,1099,Pink,15.3407247406601,
1627,Os11g0482901,14.5536114087651,4734,Red,11.7311959470015,
1628,Os08g0302000,13.298403706884,5139,Brown,7.40895875288603,
1629,Os07g0191650,3.78473815377865,9845,Brown,3.24965030350885,
1630,Os01g0627400,9.07086017974994,6680,Pink,7.12336759765862,
1631,Os01g0786500,32.5323405141276,1765,Turquoise,24.7590325642661,
1632,Os04g0630900,6.63034578600544,7913,Brown,3.62204275145887,
1633,Os05g0475400,4.17008038398295,9539,Pink,1.84254151881873,
1634,Os02g0775300,24.7253071307329,2645,GreenYellow,10.2685694849153,
1635,Os06g0188500,22.680776541534,2944,Salmon,18.4515780314596,
1636,Os11g0623800,13.9098008152067,4941,Brown,11.7069697631784,
1637,Os09g0328066,16.732446410905,4141,Brown,14.6709455216288,
1638,Os02g0555300,7.16903586240889,7606,LightCyan,2.62568282922952,
1639,Os04g0598000,5.0093791998197,8907,Magenta,2.52286918687363,
1640,Os03g0806600,15.2006901280369,4564,Black,4.49916271446981,
1641,Os05g0273800,4.3948472910569,9371,royalBlue,1.79506544175226,
1642,Os02g0679500,0.329978489415819,13442,Grey,0.061048529326903,
1643,Os12g0484600,0.942557472226227,12679,lightYellow,0.268356095720714,
1644,Os05g0412800,1.27620478298472,12267,Yellow,0.497135890099385,
1645,Os01g0555200,1.3286470648497,12211,Grey,0.138837786188042,
1646,Os11g0134700,1.46049280771191,12067,Tan,1.0112359538197,
1647,Os08g0501500,24.2485037875388,2707,Red,20.1700183374688,
1648,Os11g0546900,9.96313999876955,6325,Magenta,4.20284077255127,
1649,Os07g0680800,12.7728948092977,5324,lightYellow,4.60359484206858,
1650,Os09g0410300,6.44553294275981,8023,Magenta,2.09460096180754,
1651,Os02g0663800,6.97720111805109,7711,Turquoise,4.04907573909318,
1652,Os01g0819000,20.4217028511527,3327,Black,9.62186630744566,
1653,Os01g0151600,31.4871634573229,1853,Magenta,13.9470000081891,
1654,Os05g0519000,2.79920891007642,10670,Blue,1.38348388338777,
1655,Os11g0207200,5.74555117847688,8443,Red,2.04023642768873,
1656,Os08g0112900,1.58079559582535,11945,Brown,1.15697309617294,
1657,Os12g0617400,12.8454250551319,5296,Magenta,5.92952732830617,
1658,Os01g0667600,1.62137247008584,11887,GreenYellow,0.746797681963177,
1659,Os11g0490900,62.063257232531,468,Blue,35.9230199799396,
1660,Os05g0406300,24.7083331616002,2647,Red,16.752919472244,
1661,Os05g0109825,1.79207924149891,11695,Black,0.924923382289427,
1662,Os07g0123800,13.4089780972437,5106,Red,8.02255591158203,
1663,Os01g0128200,21.5664547563491,3119,Blue,11.1432252826919,
1664,Os03g0181800,16.8479725542968,4108,lightYellow,3.45202017084546,
1665,Os09g0403967,1.36004178357432,12181,Magenta,0.407326083606363,
1666,Os04g0459600,4.99128973506303,8920,Pink,2.4717978568895,
1667,Os08g0459600,25.9495745628133,2467,Red,12.4850912085337,
1668,Os02g0179200,18.4828849653272,3725,royalBlue,5.05772295890374,
1669,Os01g0788950,1.58222087141984,11942,Purple,0.827136545967529,
1670,Os01g0719600,8.30987290089176,7043,Turquoise,6.13692369044588,
1671,Os05g0490000,1.2121156597156,12346,Salmon,0.489322747017775,
1672,Os01g0783600,0.522618162564498,13182,MidnightBlue,0.321562962408108,
1673,Os06g0624900,13.652218953244,5020,Blue,8.00331523333239,
1674,Os07g0124600,3.69498756633368,9914,GreenYellow,1.30984258171636,
1675,Os07g0553800,0.877153075133473,12757,Blue,0.467636962168754,
1676,Os03g0844100,8.94570180904175,6743,MidnightBlue,4.54628199489179,
1677,Os04g0126900,22.306573331879,3002,Red,5.75137880298212,
1678,Os03g0816600,13.9737254138647,4919,MidnightBlue,6.69244442503103,
1679,Os06g0699200,7.81486826189884,7280,royalBlue,4.5571920939983,
1680,Os06g0318700,1.05184288474998,12537,MidnightBlue,0.327701092172622,
1681,Os10g0197000,5.20245865465865,8776,Salmon,2.3667534613334,
1682,Os01g0850100,40.4312422157724,1210,Black,19.4423043526479,
1683,Os03g0127900,9.38400190318672,6543,royalBlue,2.38620427414163,
1684,Os04g0672900,30.5067817445764,1941,Black,12.2964585718615,
1685,Os11g0227200,3.96128564782601,9694,Cyan,2.01087134468323,
1686,Os11g0213000,12.7392918671902,5334,Red,9.24450386535921,
1687,Os01g0179000,7.29267476499322,7544,Red,2.80871130753344,
1688,Os12g0490050,1.86308294484953,11615,Grey,0.470544888766872,
1689,Os02g0548700,11.4376103915729,5770,royalBlue,2.73298405037907,
1690,Os12g0510900,38.7088813252393,1310,Turquoise,24.3531140868777,
1691,Os10g0390800,1.71374977873472,11780,Grey,0.3722260959772,
1692,Os12g0123800,38.7780266254517,1305,Red,9.50645425555537,
1693,Os02g0618400,7.82578304392493,7273,Magenta,3.92076351784896,
1694,Os06g0275800,36.7734776814474,1455,Pink,4.96113278015912,
1695,Os04g0685400,10.4335790329896,6159,Pink,5.33262644576715,
1696,Os02g0217600,0.512034111250042,13198,Grey,0.032522527133177,
1697,Os11g0543500,9.70577471106031,6407,Brown,6.95027107659296,
1698,Os05g0528000,21.4279999179237,3148,Turquoise,16.551528085583,
1699,Os11g0648000,62.7537415849725,460,Blue,46.9075893516081,
1700,Os03g0712800,30.3872389065733,1949,Blue,10.6026281519112,
1701,Os01g0307686,26.7945894670967,2353,Magenta,9.65770628191665,
1702,Os06g0666800,8.53102682994728,6938,GreenYellow,3.62242146987582,
1703,Os06g0691400,14.4714977750013,4765,Red,11.1406222144993,
1704,Os06g0498800,5.06468567931348,8867,Blue,2.0901013009137,
1705,Os05g0423400,4.91115022517751,8978,MidnightBlue,3.00218875239553,
1706,Os10g0140700,4.90803267408502,8980,lightYellow,0.528953981636347,
1707,Os07g0603300,45.1199800184466,987,Turquoise,39.444333335637,
1708,Os06g0712200,11.5853255839299,5715,GreenYellow,5.69973352055461,
1709,Os06g0725700,13.2158475185055,5171,Turquoise,6.71591985769133,
1710,Os03g0292200,5.96742086126155,8307,MidnightBlue,1.40617858416613,
1711,Os01g0723600,2.77616203551388,10695,royalBlue,0.991662105108754,
1712,Os01g0944100,45.6447478594603,964,Blue,24.2005997510343,
1713,Os05g0537100,8.28036101402675,7058,royalBlue,2.71691249971142,
1714,Os01g0324400,1.31031076640422,12227,Purple,0.614285479688892,
1715,Os04g0674400,35.4885297833833,1535,Magenta,15.1515171380615,
1716,Os02g0712700,1.77490756384611,11712,Cyan,0.36691940840144,
1717,Os09g0556000,2.80300778313141,10664,Grey,0.70410675865423,
1718,Os05g0103400,5.21694004300525,8767,Blue,1.23249357184452,
1719,Os07g0182400,5.31566033515757,8701,GreenYellow,2.50993752757896,
1720,Os07g0168300,2.79560991282318,10675,royalBlue,1.57324220055532,
1721,Os04g0676800,3.5464109597588,10030,GreenYellow,2.29683642226511,
1722,Os01g0795600,17.8531671614703,3862,Black,9.19066736600225,
1723,Os02g0331400,21.8422109075144,3072,Turquoise,20.5699836033631,
1724,Os12g0478400,12.3632134532475,5452,royalBlue,5.65660982912822,
1725,Os12g0641400,25.1752643281328,2582, , , 
1726,Os10g0542800,24.2297319469875,2710,Black,12.0258190011179,
1727,Os02g0755200,4.16348101583945,9546,Purple,1.86684259003579,
1728,Os10g0413101,3.55286633336478,10023,Turquoise,2.39218861741158,
1729,Os08g0380100,20.1267954297758,3383,Turquoise,18.3548224965941,
1730,Os05g0361700,2.69784825530257,10766,Pink,1.33789155281737,
1731,Os05g0360400,7.43405078599958,7455,Brown,3.54296658103588,
1732,Os07g0676900,3.01202182644453,10500,Turquoise,1.67685614996965,
1733,Os05g0559400,17.1208691297128,4034,Black,4.77780653161137,
1734,Os05g0368100,3.18178512348379,10353,Magenta,1.22229334643787,
1735,Os03g0835150,1.50847800079948,12017,Salmon,0.714215378715145,
1736,Os06g0677000,9.5956218751569,6452,GreenYellow,3.4552291808462,
1737,Os06g0129400,8.98720537292323,6726,Red,4.27064008957503,
1738,Os05g0435500,27.0766813486436,2321,Salmon,20.2006459021105,
1739,Os07g0661400,6.37555730420789,8062,royalBlue,1.16200745132636,
1740,Os08g0203300,13.9948992686221,4912,Brown,12.3213547166306,
1741,Os03g0676400,16.476158140213,4225,Red,7.4384218216346,
1742,Os07g0548500,5.97834033629022,8297,GreenYellow,2.88820808431179,
1743,Os11g0216900,4.54207444291034,9235,Turquoise,3.76805700577419,
1744,Os01g0831200,2.21667789369521,11256,MidnightBlue,0.668726958559009,
1745,Os01g0559750,19.0881534767395,3610,Magenta,7.83206081604636,
1746,Os12g0577200,2.52736179836462,10930,Grey,0.776621254233098,
1747,Os03g0332900,4.69973524900434,9133,Salmon,1.35067487995575,
1748,Os08g0150700,16.8454406543955,4109,Tan,7.77406456828673,
1749,Os03g0632800,8.54371424356681,6932,GreenYellow,3.14294963267749,
1750,Os02g0201900,26.1528173992301,2445,Blue,19.8527033277218,
1751,Os01g0625300,9.5525203920132,6476,Magenta,6.41701319332844,
1752,Os11g0199700,16.850930783862,4105,Black,7.56407361137066,
1753,Os01g0616600,16.9045237014591,4089,Yellow,9.73303606012399,
1754,Os11g0246166,0.314092248799211,13461,Grey,0.04641152601153,
1755,Os02g0256200,14.6824826520062,4704,Pink,10.3126970159099,
1756,Os08g0482300,13.3225273248044,5131,Magenta,8.90243532119641,
1757,Os11g0601700,20.3036171692708,3347,Magenta,2.67898992178219,
1758,Os07g0663900,0.8184575801239,12828,Magenta,0.301384582882175,
1759,Os02g0758000,13.4272112261194,5095,Blue,8.84017724305355,
1760,Os04g0445000,32.2851123850777,1784,Green,17.6658455909136,
1761,Os01g0940100,16.6895813833275,4158,Turquoise,9.3424135193188,
1762,Os01g0959100,12.6340202973427,5370,Black,7.99025663818218,
1763,Os03g0248000,82.773924512721,196,Blue,61.3730664734617,
1764,Os08g0405700,6.2867291045881,8097,Turquoise,2.90731681458759,
1765,Os07g0197400,0.992397990431396,12616,Yellow,0.53852315772587,
1766,Os02g0266800,42.4285260700191,1127,Magenta,16.0770692096688,
1767,Os03g0641300,5.01297559321894,8903,Turquoise,4.55583420497807,
1768,Os09g0491772,9.05855091762738,6688,Pink,6.12222682572785,
1769,Os06g0206900,5.45947772487509,8610,GreenYellow,2.9737649640185,
1770,Os02g0705400,57.0242340566175,594,Pink,5.918843775415,
1771,Os01g0142300,0.629551562834119,13047,Purple,0.192453614672985,
1772,Os02g0666250,0.919463178680354,12712,Salmon,0.4270804840753,
1773,Os08g0310001,7.17870039027416,7599,Turquoise,2.74687813872722,
1774,Os01g0867900,12.0611760447238,5546,GreenYellow,6.30749924606002,
1775,Os03g0381300,3.3554801082312,10182,Blue,2.34355171970331,
1776,Os06g0340600,17.4589980143595,3950,Black,6.99541597404108,
1777,Os09g0397300,0.916504853886991,12716,Grey,0.066720918654804,
1778,Os04g0614700,1.3702801003078,12173,Magenta,0.476183170404747,
1779,Os01g0661500,28.7655300495536,2116,Magenta,7.57868730568443,
1780,Os02g0682500,12.5389365590007,5405,Red,6.78710507337031,
1781,Os10g0524600,2.4565695131092,11011,Yellow,0.661069661616536,
1782,Os05g0550700,0.703668892135957,12966,Grey,0.127366712819973,
1783,Os04g0404900,12.5932624790111,5383,Turquoise,5.29883663308056,
1784,Os06g0636100,16.2518048989783,4280,Black,8.24219784672515,
1785,Os02g0791400,10.4140073832226,6167,Brown,8.65998998616559,
1786,Os05g0472400,0.758480372455919,12905,Grey,0.2717947585531,
1787,Os03g0395700,16.7557280827123,4134,Brown,14.7942676836977,
1788,Os09g0493500,5.86091286524336,8389,MidnightBlue,4.14769710914207,
1789,Os04g0450701,35.3746962459482,1547,Turquoise,28.1915698947497,
1790,Os07g0557100,18.0224397453749,3819,Black,3.99498580012971,
1791,Os01g0498300,5.31416944026816,8702,Black,3.0161879771835,
1792,Os09g0314200,18.8057125703609,3667,Brown,16.3408266100287,
1793,Os07g0109400,67.450317935914,368,Turquoise,63.7185006109056,
1794,Os08g0246100,16.8868088891277,4098,Brown,14.9940342388652,
1795,Os05g0347400,0.929299013702783,12700,Grey,0.116793569825379,
1796,Os04g0441800,11.3395230863818,5816,GreenYellow,6.68935900770333,
1797,Os12g0438000,5.62666725001569,8517,Turquoise,4.19571411087187,
1798,Os06g0319133,3.2590789934293,10272,royalBlue,0.466755622362959,
1799,Os03g0725200,2.37595360736399,11097,Pink,1.22779755965286,
1800,Os02g0480900,5.63556781203577,8509,Black,2.03953994214024,
1801,Os05g0493100,1.92104547175301,11551,GreenYellow,1.00818630208739,
1802,Os09g0324400,4.05736448534743,9623,GreenYellow,2.13856673160485,
1803,Os06g0169001,7.72971864099893,7321,Brown,6.49372404801262,
1804,Os06g0553100,30.3290286001584,1953,Magenta,18.4233042258307,
1805,Os01g0727500,12.1621164690833,5508,Magenta,4.85075895421491,
1806,Os11g0160400,5.56266092249976,8558,lightYellow,2.17470997523122,
1807,Os06g0710300,3.29637391109856,10243,Magenta,1.66478830827017,
1808,Os01g0309800,30.2652810540477,1960,Brown,27.945256444844,
1809,Os11g0115400,7.65406004726451,7356,Black,3.52662835342105,
1810,Os05g0358700,61.9438796919932,473,Blue,35.8000941094766,
1811,Os07g0164800,23.5772863525775,2808,Magenta,9.23528348115919,
1812,Os01g0201200,2.71719763834301,10751,Salmon,0.908983496224294,
1813,Os09g0274900,8.2383706244848,7082,Brown,5.07694550547542,
1814,Os01g0608400,11.6999177365725,5680,Brown,6.47889473342744,
1815,Os12g0503200,6.8336002145461,7794,Black,4.24140888969218,
1816,Os02g0464400,23.9686271135844,2756,Salmon,13.4860325341458,
1817,Os02g0730300,1.66837897948305,11834,Magenta,0.675515239883954,
1818,Os01g0885700,23.9439668935417,2759,Red,6.84062004509022,
1819,Os12g0508200,1.46668902347204,12055,Grey,0.151961396325981,
1820,Os06g0535200,4.35962533798024,9392,Brown,3.66778571112661,
1821,Os11g0306400,1.22095593123504,12335,GreenYellow,0.406773540444951,
1822,Os02g0315600,5.1945149993131,8780,Turquoise,3.34451159185712,
1823,Os03g0700700,20.4693057576995,3321,lightYellow,5.3391862317764,
1824,Os01g0855200,12.9248789219894,5271,GreenYellow,4.95277400616576,
1825,Os11g0633500,13.0733333717538,5223,Brown,7.81513183867669,
1826,Os11g0593700,2.59375219094948,10869,Grey,0.930343979252297,
1827,Os04g0543000,8.57637944501411,6905,Black,6.18236409473972,
1828,Os09g0322000,0.849002950262774,12794,Blue,0.373491074951417,
1829,Os06g0133300,18.5746637563305,3705,Black,8.26213945038119,
1830,Os11g0704600,14.3107086291538,4805,Pink,3.57069613305758,
1831,Os03g0351100,22.4697123097846,2972,Pink,16.2634182403017,
1832,Os05g0595100,38.3565500952436,1338,Magenta,23.0683654534414,
1833,Os07g0195100,51.2090462195096,753,Blue,33.9233969845573,
1834,Os02g0157600,3.01005970752411,10503,Brown,1.90868582790426,
1835,Os03g0424200,20.6078404039749,3295,Brown,17.0748430223211,
1836,Os01g0287600,4.68198750557841,9147,GreenYellow,1.96054562888959,
1837,Os03g0448600,27.9417431104349,2221,Pink,9.928001670531,
1838,Os06g0531000,7.15067367466162,7619,MidnightBlue,4.15125298385212,
1839,Os09g0401300,16.2027325533934,4298,royalBlue,5.59617564390386,
1840,Os02g0790600,1.97440959690001,11492,Turquoise,1.09543113329081,
1841,Os02g0467200,32.1231914095383,1793,Yellow,23.3927487829397,
1842,Os05g0451100,3.19281799907943,10342,GreenYellow,1.80484483559451,
1843,Os01g0254850,8.30305959871327,7048,Turquoise,4.874861272106,
1844,Os03g0356652,20.1885869067148,3371,Magenta,5.8183882162678,
1845,Os02g0165100,36.7183914932054,1459,lightYellow,13.2585866540832,
1846,Os04g0616700,19.6881288956598,3484,Brown,17.3482306429495,
1847,Os06g0701700,1.11228472750495,12469,Magenta,0.237765397643717,
1848,Os01g0566100,18.2279552796532,3777,LightCyan,4.63548298141271,
1849,Os03g0187700,18.9247721286199,3644,Black,12.9256649106184,
1850,Os06g0207950,15.5654939635716,4471,lightYellow,6.41802466493199,
1851,Os05g0506600,4.0838405160984,9605,Brown,3.15049550545004,
1852,Os01g0607200,16.6316010750418,4180,lightYellow,2.46304898582562,
1853,Os02g0117200,1.68670631646369,11814,Turquoise,0.602812060838477,
1854,Os11g0604600,6.0457900164987,8252,royalBlue,2.6879861108979,
1855,Os05g0103300,4.00365928659635,9666,Blue,2.34896878717083,
