Source,Target,k,pcc
1,2435,98,0.786731814079802
1,2453,47,0.630037941669261
1,2471,25,0.794329002759305
1,2475,44,0.78206850069658
1,2476,52,0.722061414469785
1,2479,13,0.871116618849678
1,2482,38,0.808996902253036
1,2513,16,0.842029764874063
1,2537,62,0.796877342621764
1,2538,14,0.871105440474555
1,2551,55,0.735439276243227
1,2565,2,0.83364215138191
1,2591,9,0.812030400567407
1,2623,65,0.791809487497079
1,2648,30,0.754109246771537
1,2653,67,0.821622746844789
1,2691,13,0.863998013256141
1,2694,69,0.764935106244357
1,2699,44,0.732548617971849
1,2701,14,0.856793056031399
1,2713,77,0.639694881783136
1,2735,65,0.794177716058933
1,2760,11,0.873293645676368
1,2790,23,0.830147630502929
1,2797,68,0.804555303087449
1,2824,77,0.730960548262015
1,2832,75,0.787497663415847
1,2834,69,0.773064776787801
1,2851,38,0.793189066171925
1,2858,65,0.769439070843002
1,2889,8,0.888497650370512
1,2901,74,0.71596519437816
1,2919,11,0.802098787707341
1,2909,44,0.646057513862081
1,2914,5,0.811808068952448
1,2920,23,0.830484610294241
1,2921,68,0.817719378618178
2,299,93,0.63848936400095
2,594,59,0.660265564378454
2,818,76,0.589257214093364
2,971,89,0.639736357594561
2,994,25,0.701139502574486
2,1001,28,0.697388613016398
2,1035,37,0.677789013024
2,1282,66,0.654975262555726
2,1348,90,0.63879044298082
2,1429,9,0.735045238043693
2,1615,10,0.690321323391423
2,1637,72,0.649526863824993
2,1645,42,0.629747360304302
2,1860,55,0.655673180244451
2,1969,75,0.649249193596295
2,2009,23,0.701552475519328
2,2267,17,0.711166076304708
2,2309,25,0.643314357415283
2,2380,64,0.65578609427528
2,2604,100,0.636469550826222
2,2747,37,0.678122741071311
2,2766,32,0.689477319232547
2,2904,95,0.636855189230946
2,2922,79,0.633580241034144
3,53,73,0.656988335276791
3,244,93,0.695520783172049
3,245,69,0.71887769811134
3,478,9,0.662637929616887
3,508,7,0.7641987685043
3,602,30,0.695522744311228
3,716,79,0.660688618375008
3,761,12,0.790234797414141
3,966,1,0.863551286143827
3,1055,25,0.690816980292832
3,1125,29,0.76756423416026
3,1311,70,0.681047894067539
3,1322,93,0.696125565616771
3,1419,92,0.651500505479766
3,1669,10,0.721147048369481
3,1714,94,0.595753799231695
3,1874,43,0.647026511905182
3,1967,83,0.701829289818145
3,2043,56,0.729638893925516
3,2117,90,0.696573776034929
3,2275,22,0.776923991596878
