Gene,kTotal,Rank
Os01g0242600,16.1491325577406,7266
Os05g0390800,16.1476712681535,7267
Os03g0437200,16.1469237075546,7268
Os03g0147400,16.1424526801374,7269
Os06g0306600,16.1398665183105,7270
Os02g0742550,16.1388933578005,7271
Os07g0543800,16.1254483061643,7272
Os03g0616400,16.1242248942083,7273
Os04g0379900,16.1183372190257,7274
Os11g0695000,16.1141396571879,7275
Os09g0452300,16.1119282463086,7276
Os04g0693400,16.1076820189674,7277
Os11g0180000,16.0974380560549,7278
Os12g0441700,16.0928536443385,7279
Os03g0748900,16.0912947949608,7280
Os04g0492500,16.0814822541397,7281
Os12g0299150,16.0804017427234,7282
Os08g0351200,16.0755675660467,7283
Os03g0762000,16.0707277821376,7284
Os07g0490500,16.0701610292498,7285
Os03g0857500,16.0695953901712,7286
Os03g0725300,16.0662421105805,7287
Os03g0775500,16.0570616742973,7288
Os08g0387500,16.0558978978622,7289
Os03g0274300,16.0373558518672,7290
Os01g0278600,16.0275900558264,7291
Os08g0290000,16.021656607868,7292
Os01g0298301,16.0185411027403,7293
Os01g0757051,16.0140754614612,7294
Os11g0162900,16.013832681489,7295
Os07g0155100,16.0124605709087,7296
Os05g0294800,16.0102576248481,7297
Os04g0509400,16.0093068308671,7298
Os06g0703200,16.0020887142239,7299
Os09g0460400,15.9964210130868,7300
Os04g0617800,15.9832877196807,7301
Os03g0301700,15.9608409771461,7302
Os09g0545300,15.9606925761448,7303
Os11g0148800,15.9470425635356,7304
Os08g0171700,15.9462903143025,7305
Os06g0691000,15.9419208558297,7306
Os02g0610500,15.9348984306803,7307
Os07g0508700,15.9334642997112,7308
Os03g0711250,15.9302494832089,7309
Os03g0283600,15.9284168926937,7310
Os12g0584200,15.9240690407198,7311
Os11g0535600,15.9211560156102,7312
Os01g0934500,15.9179983633381,7313
Os09g0453700,15.9165955327327,7314
Os10g0442000,15.9089784562691,7315
Os02g0330601,15.9072856847465,7316
Os03g0174800,15.9054938882612,7317
Os10g0458700,15.8994873831588,7318
Os01g0144700,15.8987133270956,7319
Os10g0485400,15.8907561622878,7320
Os10g0210500,15.8878897855737,7321
Os08g0207800,15.8845300384993,7322
Os01g0971900,15.880705455061,7323
Os03g0700800,15.8748233177705,7324
Os08g0513300,15.8711977816253,7325
Os04g0630551,15.8708499008231,7326
Os04g0449500,15.8660457879976,7327
Os05g0274950,15.8638648864427,7328
Os04g0478000,15.8609902818757,7329
Os04g0683600,15.8498054667047,7330
Os08g0206700,15.8475911868978,7331
Os05g0104650,15.8414151235035,7332
Os11g0657100,15.8390597628702,7333
Os05g0576800,15.8367280063079,7334
Os03g0762500,15.8349264667083,7335
Os10g0445600,15.8330061859819,7336
Os04g0498400,15.8256040875408,7337
Os07g0657600,15.822141424294,7338
Os01g0600300,15.8201793376437,7339
Os08g0237200,15.8087858064464,7340
Os01g0600500,15.8062664843553,7341
Os02g0830801,15.8043559448014,7342
Os08g0119500,15.8028732519195,7343
Os07g0609000,15.802392286294,7344
Os11g0608300,15.7976898555269,7345
Os05g0342900,15.796398940926,7346
Os02g0810425,15.7960369750464,7347
Os02g0302200,15.7954607754071,7348
Os11g0229333,15.7944706183848,7349
Os02g0606000,15.7891593099057,7350
Os06g0531751,15.7831627432028,7351
Os01g0551400,15.7782259744742,7352
Os03g0758050,15.7768112158334,7353
Os05g0121400,15.7750853562096,7354
Os03g0230000,15.7726102472209,7355
Os05g0546400,15.7668772702958,7356
Os03g0281800,15.7666905711369,7357
Os03g0184000,15.7584877397977,7358
Os02g0535700,15.7555615168915,7359
Os03g0393700,15.7469450146703,7360
Os01g0107900,15.7446196651773,7361
Os02g0595100,15.7370492240405,7362
Os03g0266900,15.7370060500886,7363
Os05g0163250,15.7333659905797,7364
Os06g0244700,15.7331815231439,7365
Os11g0181700,15.7291073670906,7366
Os01g0195000,15.7238874752708,7367
Os05g0513500,15.7183437661701,7368
Os08g0225000,15.7164295215177,7369
Os08g0308100,15.7106240391663,7370
Os07g0141500,15.7059111739308,7371
Os01g0121100,15.6909709364617,7372
Os04g0386600,15.6879883255484,7373
Os02g0813166,15.6878110347753,7374
Os01g0650200,15.686095285242,7375
Os07g0636400,15.6813995906217,7376
Os01g0360100,15.6813606762414,7377
Os12g0539751,15.6806726325451,7378
Os11g0210300,15.6763521024923,7379
Os11g0447300,15.669187738342,7380
Os05g0133900,15.660286792424,7381
Os08g0268900,15.650252335004,7382
Os04g0658800,15.6487959981087,7383
Os07g0531900,15.6468742831488,7384
Os03g0760100,15.6439591232799,7385
Os01g0528800,15.6430975483613,7386
Os03g0175600,15.636994057287,7387
Os08g0245200,15.6358209944213,7388
Os08g0529100,15.6327787965285,7389
Os09g0482860,15.6303608826219,7390
Os06g0713300,15.6255371884964,7391
Os02g0448600,15.6224560502493,7392
Os04g0649700,15.6159852145733,7393
Os10g0376200,15.609902692629,7394
Os08g0200750,15.5984387831865,7395
Os07g0406600,15.597076176784,7396
Os08g0477500,15.5969713606177,7397
Os11g0429100,15.5915088311267,7398
Os03g0101900,15.5870325295016,7399
Os11g0697100,15.5848042123669,7400
Os01g0976600,15.5795218682539,7401
Os02g0723400,15.5776383226761,7402
Os05g0156500,15.5763449010988,7403
Os07g0619500,15.5724834361019,7404
Os05g0137300,15.5700058630739,7405
Os09g0453400,15.5652184760039,7406
Os05g0378900,15.5635864961796,7407
Os12g0515800,15.5589509170766,7408
Os10g0124400,15.5566657680177,7409
Os01g0958800,15.5531178837509,7410
Os05g0577700,15.5465715240561,7411
Os04g0501700,15.5391701260442,7412
Os08g0542000,15.5342546691775,7413
Os06g0131100,15.5275233718303,7414
Os06g0665900,15.525659727316,7415
Os05g0456100,15.525489776966,7416
Os02g0792800,15.5231582598258,7417
Os05g0473500,15.521816308185,7418
Os12g0607400,15.5194613814087,7419
Os02g0749500,15.5029785855864,7420
Os12g0605100,15.4969770312714,7421
Os08g0374000,15.4963683016948,7422
Os06g0237300,15.4956266306102,7423
Os02g0787800,15.4848631341595,7424
Os07g0114000,15.4847312855541,7425
Os03g0771100,15.4846221701503,7426
Os06g0103600,15.4809258825862,7427
Os04g0444300,15.4634836940333,7428
Os08g0198900,15.4570563107035,7429
Os03g0183500,15.4499241902664,7430
Os04g0563801,15.4461612499624,7431
Os06g0499100,15.4316306171742,7432
Os02g0117200,15.4301531519921,7433
Os07g0136800,15.4195938370487,7434
Os12g0600100,15.4185434621292,7435
Os10g0513900,15.4137276733981,7436
Os03g0367150,15.3968155802362,7437
Os03g0296400,15.389715880356,7438
Os09g0346600,15.3881464697862,7439
Os04g0288500,15.3858805782405,7440
Os03g0235000,15.3841095936998,7441
Os09g0293900,15.3763104313209,7442
Os12g0639800,15.3417907023221,7443
Os11g0153400,15.3411866122858,7444
Os12g0188566,15.3405021406758,7445
Os04g0489600,15.3207155330202,7446
Os07g0155600,15.3200654689692,7447
Os01g0656400,15.3191368007239,7448
Os11g0227600,15.3177997059957,7449
Os12g0637200,15.3140858215013,7450
Os11g0680200,15.3133087975545,7451
Os07g0185900,15.3118639471282,7452
Os04g0362375,15.3006621154485,7453
Os05g0361200,15.2989787324454,7454
Os06g0498900,15.2987627316101,7455
Os02g0174300,15.2829971283346,7456
Os12g0164800,15.2819230232162,7457
Os06g0258900,15.2797328962099,7458
Os08g0481000,15.2759541854859,7459
Os07g0150700,15.2726465137101,7460
Os09g0267800,15.2694420475612,7461
Os05g0594200,15.2691211122554,7462
Os01g0128000,15.2679178635194,7463
Os11g0559200,15.2564332945267,7464
Os04g0494100,15.2525138350692,7465
Os07g0506600,15.2463111868666,7466
Os03g0381300,15.2414407957742,7467
Os06g0180666,15.23827092502,7468
Os02g0276400,15.2300052652849,7469
Os04g0571200,15.2232899776698,7470
Os04g0504000,15.2129144259546,7471
Os03g0428000,15.2089641897609,7472
Os04g0169100,15.2058730897361,7473
Os01g0506100,15.2031089512014,7474
Os03g0831800,15.200027676898,7475
Os03g0744650,15.1835109307886,7476
Os07g0245100,15.1825586322985,7477
Os06g0188800,15.1766093749888,7478
Os03g0304500,15.1666527525425,7479
Os06g0185966,15.1662212311542,7480
Os02g0590700,15.1644420896593,7481
Os06g0179900,15.1570032366412,7482
Os11g0170000,15.1525220547977,7483
Os06g0700500,15.1507209175501,7484
Os04g0340800,15.1459514247867,7485
Os01g0301900,15.1378869662754,7486
Os01g0750900,15.1367263959779,7487
Os06g0698600,15.1366990862346,7488
Os05g0408200,15.1289998478067,7489
Os07g0569500,15.1280899333945,7490
Os01g0638000,15.1188796575253,7491
Os03g0694800,15.1178703622443,7492
Os04g0504600,15.1168062832571,7493
Os07g0622200,15.1119785087902,7494
Os03g0282900,15.1103749998543,7495
Os08g0200500,15.1063808312813,7496
Os04g0459800,15.1032254003975,7497
Os03g0296800,15.1000281862491,7498
Os10g0190900,15.0822936108898,7499
Os01g0740300,15.0810246546325,7500
Os08g0203300,15.0792773201481,7501
Os10g0456400,15.0791424254128,7502
Os03g0223100,15.0771665379061,7503
Os02g0230200,15.0565907475554,7504
Os11g0525700,15.0385319158081,7505
Os11g0296500,15.0348821513983,7506
Os03g0664700,15.0274912229137,7507
Os04g0483500,15.0202017139926,7508
Os02g0266300,15.0161709535501,7509
Os11g0465200,15.0160723081648,7510
Os03g0769700,15.0137591024882,7511
Os06g0717200,14.9892433368109,7512
Os07g0684700,14.9883875272231,7513
Os01g0119100,14.9861341724144,7514
Os01g0367100,14.9853635170683,7515
Os12g0225200,14.9807465272221,7516
Os03g0287800,14.9790250658654,7517
Os08g0332800,14.9785688137674,7518
Os02g0550600,14.9705951334745,7519
Os07g0513200,14.9698966104087,7520
Os05g0519700,14.9643039983479,7521
Os09g0272200,14.957108284422,7522
Os10g0111700,14.9404015502023,7523
Os05g0488500,14.9302906925941,7524
Os12g0290150,14.9281118168593,7525
Os07g0159200,14.9204865900749,7526
Os01g0114100,14.9193026183772,7527
Os05g0227100,14.9188674580495,7528
Os02g0741900,14.9185195492149,7529
Os12g0566300,14.9181078023256,7530
Os06g0242700,14.9141549626123,7531
Os10g0421500,14.9141168784539,7532
Os03g0104100,14.9085698128911,7533
Os04g0370300,14.9081310163158,7534
Os07g0524000,14.8979264216557,7535
Os11g0307500,14.8907725679582,7536
Os03g0218300,14.8846413707702,7537
Os02g0695600,14.8820366357638,7538
Os03g0757900,14.875092333464,7539
Os08g0531100,14.868709023892,7540
Os03g0837100,14.8679070300515,7541
Os08g0387400,14.8673528736584,7542
Os02g0318450,14.865043721172,7543
Os02g0799600,14.8581446706293,7544
Os01g0940800,14.8517861006282,7545
Os03g0227800,14.8504959555154,7546
Os07g0691300,14.8482484791607,7547
Os07g0229800,14.8404971035979,7548
Os04g0302300,14.832938713594,7549
Os04g0638100,14.8206887853441,7550
Os12g0205500,14.8163254967807,7551
Os01g0694900,14.807156807298,7552
Os10g0134250,14.8028418277308,7553
Os12g0535400,14.7993032142858,7554
Os03g0840500,14.7977066534355,7555
Os03g0345100,14.7901251228971,7556
Os06g0677400,14.7780476314723,7557
Os08g0451000,14.7778934458648,7558
Os02g0151300,14.7724197564372,7559
Os07g0134400,14.758812742356,7560
Os12g0417100,14.7586123592785,7561
Os07g0515700,14.7585704115309,7562
Os02g0176400,14.7484051396625,7563
Os07g0615900,14.7439879769509,7564
Os05g0277300,14.7348645577662,7565
Os07g0474700,14.7274432898861,7566
Os11g0602400,14.7263836077871,7567
Os01g0152500,14.7259658786802,7568
Os01g0908301,14.7241105357565,7569
Os12g0405100,14.7230711559524,7570
Os07g0109400,14.7159966639954,7571
Os12g0115300,14.7159606032299,7572
Os03g0809900,14.7127814369625,7573
Os07g0579000,14.7109412135855,7574
Os04g0583500,14.7092775560271,7575
Os08g0327100,14.7078285668115,7576
Os07g0197400,14.7028544207265,7577
Os01g0668600,14.6861300628396,7578
Os09g0347900,14.676354538795,7579
Os03g0799600,14.6706984541235,7580
Os02g0567900,14.6697464283212,7581
Os05g0542732,14.6693606869338,7582
Os09g0484900,14.6682705568753,7583
Os04g0403900,14.6485638935814,7584
Os04g0165600,14.6395457774327,7585
Os02g0236800,14.6363566653125,7586
Os01g0749900,14.631196206002,7587
Os06g0674800,14.6308935919847,7588
Os09g0567300,14.6280272756457,7589
Os12g0613000,14.6185117435526,7590
Os02g0193300,14.6162869369932,7591
Os04g0249700,14.6073394981597,7592
Os01g0266200,14.6044254811742,7593
Os01g0645900,14.5879522356389,7594
Os11g0610900,14.5856678739832,7595
Os12g0574400,14.5736332005711,7596
Os01g0886900,14.5694940723329,7597
Os02g0710900,14.569443456958,7598
Os07g0546750,14.5677498181331,7599
Os11g0539800,14.5577757045619,7600
Os11g0543100,14.5501715518895,7601
Os04g0636900,14.541348329823,7602
Os05g0534900,14.5393266858354,7603
Os12g0597700,14.5392877973823,7604
Os10g0183500,14.5360523930865,7605
Os07g0103000,14.5308633848205,7606
Os04g0506000,14.5304739710275,7607
Os01g0356400,14.527375140249,7608
Os03g0830500,14.5221905359457,7609
Os02g0120000,14.521151011175,7610
Os04g0382300,14.5156471224589,7611
Os08g0116700,14.5030652408941,7612
Os07g0510200,14.4982513625816,7613
Os11g0145200,14.4947741813761,7614
Os12g0210800,14.4941064703642,7615
Os11g0582700,14.4924772888358,7616
Os05g0379500,14.4916899954099,7617
Os03g0194900,14.4886196526175,7618
Os03g0836600,14.4747937204015,7619
Os02g0299300,14.4735277661956,7620
Os03g0691800,14.4710650420683,7621
Os06g0643700,14.4662188544329,7622
Os10g0530900,14.4623186237294,7623
Os06g0188550,14.4528327343052,7624
Os02g0796900,14.4477908785855,7625
Os01g0176000,14.4465400843562,7626
Os02g0518100,14.4403159818025,7627
Os12g0194100,14.4395651134016,7628
Os08g0148600,14.4381748670446,7629
Os12g0503000,14.4341896302304,7630
Os04g0540500,14.433226764059,7631
Os09g0268300,14.4283130123195,7632
Os06g0652000,14.4251620007548,7633
Os09g0478600,14.4235290414075,7634
Os03g0823900,14.4161092564721,7635
Os06g0267500,14.4131734545341,7636
Os09g0460100,14.4123659976447,7637
Os08g0484700,14.3994853074344,7638
Os09g0473966,14.3966264678237,7639
Os07g0213300,14.3932870528273,7640
Os08g0126700,14.3932161095947,7641
Os04g0688500,14.3883908270008,7642
Os02g0132950,14.3878628808858,7643
Os01g0779100,14.3813008368801,7644
Os04g0649900,14.3736615003788,7645
Os03g0142500,14.3706245156435,7646
Os10g0521700,14.3681341164727,7647
Os01g0109750,14.3540601337997,7648
Os01g0316600,14.3525639513486,7649
Os01g0937300,14.3511792225375,7650
Os05g0134300,14.3447178196832,7651
Os12g0197700,14.3437177460673,7652
Os03g0163100,14.327933241232,7653
Os05g0217700,14.3135981677794,7654
Os04g0493600,14.304350760197,7655
Os02g0460200,14.3016700252305,7656
Os07g0272400,14.3000751978467,7657
Os01g0332900,14.2973342559838,7658
Os04g0404800,14.2907070268232,7659
Os07g0207301,14.2881647540327,7660
Os07g0516300,14.285269173423,7661
Os10g0556100,14.2829571562311,7662
Os04g0534100,14.2811259985235,7663
Os03g0817700,14.2764329151914,7664
Os05g0446000,14.2696610614097,7665
Os11g0137300,14.2693355979819,7666
Os03g0152700,14.2681818875725,7667
Os10g0560000,14.2597960686982,7668
Os01g0887400,14.2545515121832,7669
Os06g0661800,14.2542581084829,7670
Os06g0603000,14.2530214182525,7671
Os10g0405500,14.2466099475832,7672
Os01g0858350,14.2432358158154,7673
Os02g0123100,14.2375478348814,7674
Os04g0146800,14.2342434418736,7675
Os05g0421900,14.2201503131512,7676
Os01g0175500,14.2189059481892,7677
Os01g0906450,14.2151615644403,7678
Os05g0141700,14.214006759314,7679
Os06g0184800,14.2106876137601,7680
Os06g0292400,14.2053783934539,7681
Os07g0567000,14.2012057840536,7682
Os11g0590700,14.1946343969692,7683
Os04g0523000,14.1872164835208,7684
Os02g0498100,14.1865065626316,7685
Os03g0688200,14.1848012027497,7686
Os11g0661000,14.1757939771995,7687
Os11g0463700,14.166469673125,7688
Os01g0555100,14.1658051192235,7689
Os12g0631150,14.1592673605531,7690
Os09g0367700,14.1546232091093,7691
Os09g0265800,14.1520118333089,7692
Os07g0235200,14.1395656956576,7693
Os01g0663300,14.1384442941921,7694
Os03g0725050,14.137729410535,7695
Os07g0475700,14.1309840512705,7696
Os07g0543500,14.124626960467,7697
Os05g0305600,14.122817686705,7698
Os08g0449500,14.1141011336801,7699
Os12g0187500,14.1115946908515,7700
Os07g0687700,14.1097814147827,7701
Os01g0823100,14.0987337184981,7702
Os10g0544600,14.0918721112864,7703
Os03g0227900,14.0895250438416,7704
Os10g0406900,14.0887871590272,7705
Os07g0647100,14.0851884646963,7706
Os03g0105700,14.0841727123824,7707
Os02g0453800,14.0754475005154,7708
Os05g0158200,14.0734401150458,7709
Os10g0566700,14.0713922452222,7710
Os09g0456800,14.067799218757,7711
Os02g0327000,14.0653506539094,7712
Os11g0246600,14.0552746855099,7713
Os07g0186500,14.0499133362846,7714
Os02g0730000,14.0473236542131,7715
Os04g0419900,14.0415957823286,7716
Os05g0588300,14.0322445517401,7717
Os07g0507000,14.0270159130643,7718
Os03g0622500,14.0173773242253,7719
Os11g0155000,14.0122301337303,7720
Os04g0501800,14.0072139077874,7721
Os01g0180000,14.0059386967733,7722
Os12g0490000,14.0019889052798,7723
Os04g0344100,13.9983167660287,7724
Os05g0156300,13.9982092689204,7725
Os03g0780800,13.9978395457111,7726
Os01g0886300,13.9945276516116,7727
Os06g0296700,13.9927120300986,7728
Os08g0526633,13.9884968649139,7729
Os05g0177500,13.9884267924479,7730
Os08g0528900,13.9822663686957,7731
Os04g0574100,13.9822086450539,7732
Os10g0506800,13.9817533933313,7733
Os05g0560400,13.9681233175019,7734
Os12g0120400,13.9678280482984,7735
Os07g0194100,13.9672409818185,7736
Os03g0709000,13.9609836085336,7737
Os10g0483100,13.9605624992733,7738
Os02g0743700,13.9600063932611,7739
Os03g0163200,13.9575330902037,7740
Os05g0537100,13.9539648684002,7741
Os05g0409500,13.9530889361405,7742
Os07g0605350,13.9521228060292,7743
Os03g0754200,13.9501480572677,7744
Os11g0146200,13.9418723290844,7745
Os02g0614966,13.9301335305115,7746
Os09g0417400,13.9279316689784,7747
Os05g0539900,13.9239659783427,7748
Os07g0546200,13.9210092263076,7749
Os07g0407700,13.9182593781165,7750
Os07g0438500,13.9147282595683,7751
Os02g0767500,13.9091407914807,7752
Os10g0470100,13.9072072910555,7753
Os01g0696000,13.9058933376557,7754
Os07g0176400,13.9057919036574,7755
Os08g0201500,13.8887660177514,7756
Os04g0164900,13.8857131726636,7757
Os01g0625200,13.8854610252294,7758
Os01g0674800,13.8819904662399,7759
Os03g0167550,13.8777851982442,7760
Os01g0530366,13.8769192057897,7761
Os03g0638000,13.8739190455051,7762
Os02g0801200,13.8737702647081,7763
Os03g0123800,13.8700603950789,7764
Os07g0690900,13.8692060414805,7765
Os08g0530000,13.8672844661542,7766
Os01g0359600,13.8519688180933,7767
Os12g0586000,13.8290227329326,7768
Os12g0117400,13.8235137549952,7769
Os01g0697100,13.8031422970966,7770
Os02g0806300,13.8007113278028,7771
Os01g0195200,13.7882246564807,7772
Os06g0677300,13.7742590322991,7773
Os06g0681000,13.7724199836174,7774
Os03g0575700,13.7701144690059,7775
Os02g0321800,13.7690259919432,7776
Os06g0730800,13.7637760516602,7777
Os06g0694800,13.7628650298874,7778
Os08g0307000,13.7609281735882,7779
Os06g0656300,13.756189492711,7780
Os02g0553802,13.7429441980614,7781
Os03g0581200,13.7376935888606,7782
Os03g0617500,13.7309598797464,7783
Os03g0131400,13.7278626164524,7784
Os10g0167300,13.7217151597734,7785
Os05g0120100,13.7134073018119,7786
Os08g0509400,13.7131151072958,7787
Os05g0108000,13.7026957861824,7788
Os09g0517600,13.6978383225569,7789
Os06g0140800,13.688423920248,7790
Os04g0519912,13.6855934127801,7791
Os05g0456300,13.6851339444426,7792
Os06g0663600,13.6823568142107,7793
Os02g0717400,13.6740786995023,7794
Os07g0130200,13.6698406467754,7795
Os12g0155200,13.6662005201843,7796
Os03g0205500,13.662007532169,7797
Os12g0197500,13.6580722988388,7798
Os01g0306800,13.6511736581182,7799
Os08g0197500,13.6411459214239,7800
Os09g0520100,13.6400754706504,7801
Os08g0190250,13.6345564868798,7802
Os02g0819200,13.6177822442132,7803
Os01g0716500,13.6142539369545,7804
Os07g0175100,13.6111182051967,7805
Os10g0205802,13.6055552554323,7806
Os04g0175300,13.6037367984175,7807
Os06g0274500,13.5990617517551,7808
Os08g0208700,13.5944728953903,7809
Os04g0350000,13.5930783159991,7810
Os02g0529600,13.5921767329635,7811
Os01g0200700,13.5896985081922,7812
Os05g0410200,13.5856140012743,7813
Os04g0436400,13.5806873258418,7814
Os10g0528300,13.5762126076106,7815
Os06g0130500,13.574139917461,7816
Os02g0134400,13.5643552561479,7817
Os01g0134900,13.5604014496132,7818
Os05g0449100,13.5512059399403,7819
Os11g0614500,13.5502847998698,7820
Os03g0253500,13.5379370207068,7821
Os02g0161400,13.5353842558501,7822
Os07g0419200,13.5319482837622,7823
Os06g0558300,13.529985795798,7824
Os02g0323000,13.5285771746534,7825
Os06g0210000,13.5272543323571,7826
Os12g0586400,13.5257928968556,7827
Os05g0129300,13.5195350101413,7828
Os11g0692400,13.5191087003087,7829
Os12g0416900,13.5179334228341,7830
Os11g0158832,13.5108475603633,7831
Os10g0323000,13.5090652204275,7832
Os03g0757100,13.5083416530265,7833
Os09g0468800,13.501769343847,7834
Os02g0716800,13.4988307222547,7835
Os02g0769800,13.497218961486,7836
Os01g0507900,13.4894632761745,7837
Os09g0479900,13.4864910369283,7838
Os12g0115050,13.4703554054871,7839
Os06g0152700,13.4702316368054,7840
Os03g0278800,13.4652397668638,7841
Os09g0482640,13.4649315687186,7842
Os12g0209100,13.4571763890374,7843
Os07g0116600,13.4556059733644,7844
Os02g0629200,13.4499096378606,7845
Os12g0117600,13.4497792789376,7846
Os10g0494950,13.4491398546094,7847
Os04g0614650,13.4457710678397,7848
Os06g0110000,13.4383145442816,7849
Os06g0213200,13.4248753462437,7850
Os04g0454600,13.4235596859338,7851
Os04g0282400,13.4146780082473,7852
Os01g0838400,13.4139649871369,7853
Os07g0272800,13.4117154474883,7854
Os05g0439400,13.4115832671828,7855
Os02g0695800,13.4098466725457,7856
Os03g0161800,13.4089023650785,7857
Os03g0813700,13.3986889144476,7858
Os07g0105750,13.3945700208168,7859
Os07g0132500,13.3940180595279,7860
Os08g0175600,13.3850129864213,7861
Os07g0644200,13.3801191836254,7862
Os12g0553600,13.3756771733827,7863
Os07g0606600,13.3743075992661,7864
Os07g0671700,13.37306356259,7865
Os03g0796000,13.3715268112884,7866
Os01g0779300,13.36913929078,7867
Os03g0265800,13.3669503677303,7868
Os05g0125300,13.3629512724228,7869
Os02g0665400,13.3626230100436,7870
Os02g0580300,13.3449432034789,7871
Os08g0337100,13.34488434932,7872
Os03g0821900,13.344686412673,7873
Os06g0650800,13.3407744542229,7874
Os02g0732200,13.3374390515331,7875
Os06g0558700,13.3352794860693,7876
Os02g0152600,13.3340328519706,7877
Os07g0521600,13.3245593285889,7878
Os03g0699600,13.3234033081864,7879
Os01g0618200,13.3218075819442,7880
Os03g0410100,13.3194945134649,7881
Os08g0407000,13.3185773278243,7882
Os04g0611200,13.3116071368927,7883
Os06g0335950,13.3089610449049,7884
Os02g0235101,13.3006304646805,7885
Os03g0364400,13.299961710014,7886
Os03g0211500,13.2945805482537,7887
Os09g0440200,13.2939295775929,7888
Os01g0962600,13.2785416339967,7889
Os09g0508300,13.2781997641726,7890
Os01g0857400,13.2690633283917,7891
Os06g0531900,13.2624749920206,7892
Os05g0435500,13.2514126260033,7893
Os06g0280900,13.2495432461565,7894
Os01g0803300,13.2439071504911,7895
Os07g0468900,13.2379136892165,7896
Os06g0570100,13.2268854173255,7897
Os03g0722200,13.2245455747045,7898
Os02g0611500,13.2205920838052,7899
Os05g0188800,13.218531607121,7900
Os03g0386500,13.2166639004077,7901
Os08g0460800,13.2137098334445,7902
Os11g0229600,13.2020228088302,7903
Os08g0224000,13.196097444928,7904
Os04g0669600,13.1931594507371,7905
Os03g0262100,13.1930343047151,7906
Os01g0231000,13.1926318168371,7907
Os10g0504900,13.1913066452583,7908
Os11g0595200,13.1877149235981,7909
Os09g0508500,13.1870454525256,7910
Os05g0572900,13.1853141043101,7911
Os05g0323900,13.1826735056213,7912
Os06g0226950,13.181250687457,7913
Os06g0275700,13.174323937057,7914
Os10g0415400,13.1699706002432,7915
Os11g0109700,13.1683906378181,7916
Os02g0102200,13.1673444724735,7917
Os06g0586150,13.1654670546511,7918
Os04g0607500,13.1598000194777,7919
Os01g0572700,13.1462698746525,7920
Os08g0195400,13.1458614655132,7921
Os09g0267500,13.143699607515,7922
Os10g0130800,13.1421805769286,7923
Os11g0205500,13.1371532090145,7924
Os04g0434900,13.136173778502,7925
Os11g0685200,13.1357335631036,7926
Os04g0355401,13.1324155447802,7927
Os01g0872400,13.1297213325265,7928
Os06g0506150,13.1280658183989,7929
Os01g0112500,13.1202534728194,7930
Os04g0620400,13.1173045960635,7931
Os07g0257200,13.1157761196894,7932
Os01g0279400,13.1037226952142,7933
Os03g0789800,13.0999429715259,7934
Os02g0144300,13.097031713342,7935
Os12g0596900,13.095843205728,7936
Os07g0142900,13.0922368805969,7937
Os01g0162200,13.0889917793646,7938
Os01g0537250,13.0888150744512,7939
Os01g0666000,13.0834216857777,7940
Os02g0713700,13.0809159166736,7941
Os02g0177700,13.0792292828253,7942
Os09g0513200,13.0787779049368,7943
Os07g0154800,13.0762704991493,7944
Os03g0167100,13.05703919182,7945
Os03g0112600,13.0532488615878,7946
Os01g0564400,13.0524517480333,7947
Os01g0511700,13.0450304531371,7948
Os07g0418500,13.0434587954957,7949
Os09g0248900,13.0411175887182,7950
Os07g0580500,13.0391286034003,7951
Os01g0182832,13.0298921235941,7952
Os02g0699300,13.0267530729149,7953
Os06g0231600,13.026200720837,7954
Os04g0627900,13.0252928239598,7955
Os04g0444600,13.0161647117676,7956
Os03g0283400,13.0104869846259,7957
Os10g0477100,13.009229696114,7958
Os04g0409200,13.008246219339,7959
Os05g0534100,12.9950065102051,7960
Os05g0447700,12.9931763035474,7961
Os01g0146101,12.9910483279894,7962
Os06g0579800,12.9873666409305,7963
Os12g0446700,12.982312529714,7964
Os09g0271100,12.982002223827,7965
Os07g0420700,12.9811045107579,7966
Os01g0254100,12.9538421692644,7967
Os07g0575800,12.9517143758108,7968
Os05g0551000,12.9490939432253,7969
Os05g0371500,12.9480150038451,7970
Os09g0469950,12.9452727389359,7971
Os08g0530300,12.9394682860346,7972
Os06g0621800,12.9340556866973,7973
Os06g0130900,12.9306100631286,7974
Os11g0242500,12.9304720891348,7975
Os02g0216500,12.9284928273207,7976
Os01g0691050,12.9252589422198,7977
Os01g0920300,12.9236438306599,7978
Os04g0379933,12.9231898172846,7979
Os12g0123200,12.9175764171731,7980
Os02g0816400,12.8973897365254,7981
Os05g0393400,12.8961520798232,7982
Os04g0359100,12.876718721701,7983
Os06g0115300,12.8750429582714,7984
Os07g0248900,12.8739743695273,7985
Os05g0123200,12.8719699751207,7986
Os01g0507700,12.867090466826,7987
Os11g0126100,12.8656730241671,7988
Os01g0556650,12.8620703696221,7989
Os05g0552100,12.8617134110311,7990
Os04g0226340,12.8561304334326,7991
Os04g0525100,12.8532904593814,7992
Os01g0117300,12.85191823404,7993
Os05g0423200,12.8513214647103,7994
Os08g0357000,12.8512679982311,7995
Os11g0479300,12.8370191722213,7996
Os01g0973300,12.8322686711787,7997
Os02g0533800,12.8259225727788,7998
Os04g0423600,12.8197132520609,7999
Os01g0927500,12.8099529720394,8000
Os02g0164800,12.8053060258307,8001
Os04g0368000,12.8044139821332,8002
Os10g0544950,12.8040171227617,8003
Os07g0686300,12.80149291211,8004
Os05g0407500,12.799919629713,8005
