Source,Target,k,pcc
42,62,26,0.931070957376402
42,43,49,0.906864507747085
42,22,38,0.918944391213606
42,47,9,0.941165365432264
42,78,40,0.911653428356964
42,58,53,0.915398477497749
42,61,27,0.924282678854259
42,37,23,0.935484641695006
42,12,5,0.949833311054715
42,86,47,0.913691768814775
42,13,10,0.947162805458302
42,68,54,0.904983203524697
42,7,16,0.939751215819195
42,60,42,0.92041070165105
42,5,12,0.942379044032174
42,9,18,0.938307547449277
42,59,50,0.914721463288472
42,30,8,0.948477257404573
42,76,22,0.910659011672683
42,8,73,0.90889571344107
42,95,13,0.933534150700373
42,23,21,0.937101957234742
42,89,58,0.902341357467968
42,16,12,0.941922032691901
42,52,95,0.891509168089588
42,0,6,0.949258226839371
42,92,75,0.889454730419347
42,85,74,0.886464243287777
42,34,38,0.926366782622285
42,51,21,0.930044501529023
42,35,8,0.947587074780622
42,17,18,0.938018687165939
42,79,50,0.89348564520848
42,96,53,0.898793304653974
42,41,29,0.929885029250598
42,27,52,0.915705629128523
42,56,29,0.929991880660991
42,99,60,0.894839585184753
42,80,52,0.905217762950509
42,63,89,0.896020527986005
42,84,46,0.913706633746325
42,70,39,0.923153424470066
42,4,4,0.95050074885465
42,64,41,0.903163441643411
71,32,51,0.898867255113985
71,1,12,0.922287757478905
71,3,6,0.936698909353823
71,18,85,0.888719201140506
71,6,21,0.911649214907975
71,66,58,0.895220033969357
71,65,25,0.906862019211807
71,75,24,0.911391271927774
71,26,95,0.885582368082985
71,49,25,0.909651236044304
71,33,4,0.937758902103013
71,57,21,0.911977362937433
71,39,64,0.893794558132069
71,72,81,0.889519678234184
71,69,18,0.914766511394113
71,77,51,0.898509501998634
71,45,77,0.891159127962885
71,25,45,0.900048651215209
71,11,14,0.917247397632325
71,31,58,0.894786383194588
71,29,36,0.902587326523637
71,24,93,0.88742971800301
71,28,100,0.883914901859033
71,43,19,0.913881958572276
71,22,45,0.899705058028077
71,78,64,0.893680118752715
71,37,64,0.894038490492998
71,21,1,0.949043249824727
71,12,100,0.884434158631656
71,13,27,0.90695223988212
71,81,76,0.890648822085626
71,5,30,0.906218683773904
71,9,36,0.902819755690452
71,59,38,0.901670015147271
71,30,90,0.888294992385997
71,76,1,0.944239467850956
71,8,15,0.916321836719983
71,89,72,0.892325121715235
71,0,21,0.911734146700162
71,98,100,0.884246794822773
71,35,96,0.885058598343151
71,17,51,0.89903387458128
71,79,5,0.931817793058485
71,38,3,0.942352007426322
71,41,64,0.893781486079545
71,27,96,0.885335265340218
71,80,81,0.889964187927551
71,4,10,0.923590238407131
71,64,38,0.901788643169866
32,1,1,0.951183517890791
32,3,15,0.927864032502421
32,50,35,0.915836315208609
32,87,56,0.893102674311188
32,18,6,0.933036459571519
32,6,15,0.92771764622265
32,46,85,0.897669584559615
32,36,13,0.928702741022185
32,66,83,0.891336858827739
32,20,17,0.927396538778562
32,65,74,0.88907574382292
32,19,9,0.931283591932254
32,48,14,0.920129870169459
32,75,76,0.892968275230138
32,97,48,0.905668832021709
32,94,25,0.919516641206288
32,26,80,0.899033829145865
32,15,39,0.915054850598192
32,49,35,0.916204044263806
32,39,12,0.929540285629329
32,72,55,0.908280308387485
32,69,10,0.927072624002647
32,67,32,0.917364055628173
32,77,96,0.891409688882128
32,40,80,0.898846485711723
32,45,85,0.898487369653892
32,11,39,0.914673521012417
32,29,24,0.921933730426163
32,24,60,0.905894346514998
32,73,40,0.912517683376831
32,82,99,0.882843738672649
32,28,74,0.902076657771789
32,10,17,0.926945243850547
32,14,76,0.900891110006728
32,62,92,0.895770531839405
32,43,44,0.90813441664172
32,47,42,0.914111781692457
32,78,24,0.922050317122267
32,58,74,0.902363872322182
32,61,47,0.910656927095031
32,37,3,0.938984918064726
32,21,9,0.93229667303651
32,86,55,0.906970596027579
32,13,30,0.918851137745399
32,68,30,0.917342831279973
32,7,92,0.896390847687174
32,60,87,0.897260837457339
32,5,21,0.926373609714304
32,9,55,0.908067168696689
32,30,97,0.895281781031192
32,23,71,0.902705073983652
32,89,36,0.909579823208473
32,16,35,0.91560029351551
32,0,22,0.924878440753948
32,85,52,0.897426804476168
32,34,100,0.892783796903609
32,51,22,0.924507262147068
32,98,22,0.917053368857567
32,35,6,0.932940144593342
32,17,67,0.90543299201327
32,38,85,0.893248314126099
32,41,26,0.920542856735821
32,56,5,0.934509338121667
32,99,1,0.939868100219834
32,80,6,0.93297674572289
32,63,31,0.917611508328371
32,70,27,0.919914062658605
32,4,9,0.932393762356784
32,64,2,0.93741390844751
1,3,10,0.94346222972829
1,50,3,0.944397132540696
1,54,98,0.893547301698234
1,87,56,0.89313550003973
1,18,12,0.938848122350087
1,91,59,0.90110975982421
1,90,25,0.91627074264509
1,6,8,0.94886419808081
1,46,78,0.903751907629774
1,36,22,0.938552988547324
1,66,14,0.917431348271944
1,20,53,0.924911471197188
1,65,10,0.916457120599478
1,19,4,0.938774145392337
1,48,14,0.919756117559196
1,97,5,0.936727816462167
1,83,25,0.915253119456764
1,94,11,0.935886197393378
1,26,38,0.932956168117372
1,15,8,0.948350059399851
1,55,76,0.901260658861673
1,49,1,0.953489554022217
1,74,71,0.900233820370241
1,33,7,0.935000839115312
1,57,16,0.925935817449391
1,44,11,0.937994529188673
1,39,1,0.957599487671522
1,72,12,0.945663557936072
1,69,23,0.91616163506499
1,67,30,0.924736570065046
1,77,80,0.896303814241911
1,40,65,0.913057621751876
1,45,17,0.934204294665194
1,25,55,0.91025203313185
1,11,4,0.948501013058522
1,31,5,0.943184102261978
1,29,2,0.95779627975632
1,24,16,0.9267613751729
1,73,50,0.908398820044662
1,82,8,0.9413879796037
1,28,38,0.935239562486901
1,10,59,0.92287821563096
1,14,12,0.945697263356965
1,62,48,0.913924051072824
1,43,8,0.926680444811626
1,22,4,0.940774853149335
1,47,15,0.937114326832057
1,78,14,0.938273065744964
1,58,41,0.926977721795089
1,61,4,0.954003152795935
1,37,1,0.961119290542199
1,21,6,0.936205199191235
1,12,66,0.920395699656957
1,86,42,0.916599117340206
1,13,42,0.934286252948977
1,81,97,0.88511381741657
1,68,7,0.940826216703331
1,7,69,0.917563686279482
1,60,47,0.917353198029192
1,5,25,0.939498781926063
1,9,72,0.916701834311304
1,59,77,0.903918773376815
1,30,51,0.922670057440458
1,76,38,0.90529703032642
1,8,16,0.934770876302743
1,95,80,0.890082629088162
1,23,70,0.917339537861756
1,89,54,0.903353922013765
1,16,49,0.929814528786651
1,0,12,0.945819531912935
1,85,30,0.909423597743625
1,34,57,0.920763453307249
1,51,20,0.931312090393978
1,98,64,0.897811795215505
1,35,18,0.943123191764702
1,17,16,0.944160433307316
1,79,63,0.890458639291273
1,38,16,0.930023179683391
1,96,75,0.889706848892668
1,41,36,0.929169020024202
1,27,88,0.903591703866506
1,56,8,0.946480013289286
1,99,2,0.933133482304208
1,80,1,0.946880455889999
1,63,35,0.921880584663142
1,70,12,0.934617306489111
1,4,7,0.950219457997648
1,64,3,0.936164224459242
3,87,11,0.932434674804522
3,18,64,0.913981767741888
3,6,15,0.937307060718982
3,46,72,0.909487999378694
3,66,29,0.911334448084272
3,20,58,0.917752645667599
3,65,9,0.917447564999907
3,19,14,0.928210117613099
3,48,62,0.901825914522791
3,75,9,0.939405921200671
3,97,55,0.90051273366976
3,94,73,0.895184910826866
3,26,58,0.918202954301265
3,15,65,0.914752872378835
3,55,65,0.905255951499539
3,49,29,0.918890276673829
3,74,76,0.897071069459038
3,33,31,0.917263040329519
3,57,35,0.91476942288084
3,44,98,0.893865234162454
3,39,69,0.910344788659755
3,72,37,0.919752368789612
3,69,3,0.947445894634061
3,77,2,0.955043342276327
3,40,40,0.92372151989107
3,45,71,0.905603778345174
3,25,26,0.921534810335108
3,11,3,0.949589387658876
3,31,33,0.923207250499026
3,29,24,0.927721934156953
3,24,1,0.962325778430676
3,82,86,0.887017838109894
3,28,20,0.933024771524918
3,10,27,0.930379755345113
3,14,79,0.911442905940225
3,62,75,0.904607553091887
3,43,1,0.948731437559129
3,22,38,0.918760675456443
3,78,59,0.904046273079828
3,61,65,0.902596061663752
3,37,59,0.916913061522667
3,21,4,0.937937666664145
3,12,45,0.922431813164435
3,86,81,0.893587960456336
3,13,17,0.935185067163144
3,81,8,0.940404691814415
3,68,41,0.911569861983157
3,7,31,0.928707689148255
3,60,84,0.898734702021706
3,5,17,0.934574175909187
3,9,27,0.930327783743617
3,59,30,0.922205999284508
3,30,31,0.92851425613427
3,76,8,0.920978893207754
3,8,82,0.906614967722904
3,95,65,0.899726930337729
3,23,69,0.915535553685879
3,89,4,0.95359151911862
3,16,73,0.914615232167852
3,52,89,0.893339019009781
3,0,2,0.956775053302306
3,92,45,0.902827291758501
3,85,6,0.930848488393062
3,51,55,0.915690247039881
3,98,9,0.930815810468091
3,35,64,0.916477297271377
3,17,62,0.91709382312162
3,79,5,0.931708002787686
3,38,1,0.947358802464664
3,41,70,0.906642147630198
3,27,88,0.90382660065845
3,56,46,0.91852146495637
3,99,49,0.900464090808492
3,80,83,0.893229891604138
3,70,61,0.909490797450082
3,4,17,0.934715625857112
3,64,14,0.917769294583134
50,54,56,0.912335283875107
50,18,20,0.928951264276366
50,88,86,0.89191635375958
50,91,31,0.908729719044378
50,90,17,0.923241971099662
50,6,33,0.921969753868761
50,46,86,0.898812610161556
50,36,15,0.93098019622328
50,66,83,0.890960042726337
50,20,22,0.927726852602457
50,65,37,0.900563907057396
50,19,7,0.933514449390114
50,48,82,0.895385488469328
50,97,22,0.920336953323121
50,83,29,0.913040970038461
50,94,44,0.910272483695461
50,26,14,0.931875517299517
50,15,1,0.948617164266738
50,55,88,0.897358239546311
50,49,23,0.922249876911428
50,74,57,0.909700764531089
50,57,77,0.897973045816753
50,44,25,0.925675509986144
50,39,4,0.94158144613611
50,72,70,0.904509814895124
50,67,43,0.918220763949475
50,40,81,0.902985356803533
50,45,40,0.919244668675826
50,11,43,0.918499494038182
50,29,25,0.925728474472948
50,73,50,0.908460820421825
50,82,14,0.929415101687173
50,28,18,0.92996136382356
50,10,15,0.93130145051531
50,14,3,0.943734892598097
50,62,65,0.909083976184538
50,22,46,0.917458054914205
50,47,9,0.933566232794611
50,78,66,0.90229987128342
50,58,53,0.914621695288916
50,61,2,0.948038153260265
50,37,15,0.931475409870408
50,12,58,0.91414324603666
50,86,58,0.905560009581789
50,13,63,0.912214228366335
50,68,11,0.933019736289572
50,7,40,0.918659669846609
50,60,43,0.918119364128579
50,5,18,0.929991813807533
50,9,65,0.911265464457583
50,30,49,0.91740402133478
50,8,37,0.920722475111144
50,23,49,0.916727005905411
50,16,43,0.918201213941173
50,52,29,0.915438000066982
50,0,37,0.921342018971913
50,85,69,0.888720175794182
50,34,33,0.921667321646526
50,51,75,0.907382975036114
50,35,23,0.926885322141534
50,17,23,0.92706563941378
50,96,64,0.89396333686622
50,41,68,0.908442516124027
50,27,84,0.902377502437206
50,56,49,0.917441546291074
50,99,50,0.899080432506359
50,80,77,0.896089381448785
50,63,6,0.939186874619416
50,70,29,0.923224354800227
50,4,43,0.918328917094372
54,18,83,0.898451328148855
54,88,2,0.951146497507709
54,91,82,0.892101160671351
54,90,6,0.938831610925787
54,6,49,0.912906057933829
54,46,13,0.93240218413774
54,36,93,0.895520964711944
54,66,7,0.922203345851359
54,20,48,0.913764638814107
54,19,98,0.894115195112721
54,83,13,0.930145859098752
54,26,15,0.930491148189233
54,15,32,0.919549758864589
54,55,22,0.925645066683343
54,74,42,0.916079304822538
54,33,51,0.909406595345655
54,57,68,0.898502818385579
54,44,13,0.931784142612958
54,39,65,0.907516906482548
54,67,91,0.889782292557783
54,40,60,0.909313152180408
54,45,87,0.897325045065394
54,25,2,0.948718572083802
54,11,45,0.914587534481853
54,31,93,0.895860638367763
54,29,70,0.906350342203263
54,82,40,0.905185306299241
54,28,59,0.910960537300176
54,10,37,0.91901112634519
54,14,42,0.916043289844667
54,62,49,0.913331691271807
54,22,24,0.922541292634312
54,47,32,0.919902590913437
54,78,75,0.897171774194363
54,58,49,0.912531859711752
54,61,57,0.907474292443276
54,12,6,0.945944258249389
54,13,49,0.913323563152549
54,68,97,0.889643103004108
54,7,9,0.93677338591003
54,60,83,0.89849712867854
54,5,18,0.92833067234677
54,9,23,0.925436645456208
54,59,27,0.92101883087046
54,30,32,0.920283536259073
54,8,11,0.935107538104787
54,95,43,0.913468494957243
54,23,27,0.921403913913104
54,16,32,0.920289424799936
54,52,6,0.937603926232857
54,0,27,0.921152910657827
54,92,10,0.928760591490628
54,34,5,0.947078733700278
54,51,65,0.9078686646819
54,17,18,0.927887662006513
54,79,80,0.885584096555559
54,96,8,0.933100392427538
54,41,80,0.900165045910005
54,27,1,0.951511318681396
54,63,73,0.901791793549414
54,84,10,0.9360040305357
54,70,73,0.901609214707439
54,4,32,0.920126086448283
87,18,51,0.896819642350138
87,6,97,0.879786896793999
87,20,72,0.887058830771529
87,19,6,0.936492454228523
87,75,5,0.943249689587488
87,15,72,0.886860592320137
87,55,43,0.899044033929943
87,49,54,0.893813396813059
87,69,21,0.91340898486543
87,77,4,0.943115729996346
87,40,81,0.88461846390283
87,25,88,0.883088587418215
87,11,30,0.905906108151329
87,24,4,0.946342143639146
87,10,32,0.904044330884927
87,14,43,0.899070138195155
87,43,12,0.922249185442207
87,22,39,0.901081421720817
87,47,97,0.879920144217095
87,21,56,0.893161053087858
87,81,2,0.950601107972542
87,68,56,0.893201032094164
87,7,24,0.908836155003465
87,60,72,0.887474731393367
87,5,65,0.892103325453841
87,59,66,0.889609076745769
87,23,97,0.880288129466042
87,89,7,0.938556706960395
87,52,56,0.893468945351088
87,0,18,0.917042265876554
87,92,56,0.892939464876834
87,85,1,0.947646275440115
87,51,46,0.897896951949692
87,98,14,0.920992003263499
87,38,37,0.903410090164491
18,91,31,0.90903837213456
18,6,3,0.946308292805719
18,46,59,0.916699273835428
18,36,3,0.946314207331222
18,66,89,0.889319332520643
18,20,2,0.94735582611303
18,65,22,0.910078942167427
18,19,32,0.916692638432496
18,48,29,0.914498079999227
18,75,63,0.895940750663226
18,97,17,0.923674473867044
18,94,13,0.935056498173188
18,26,6,0.944257793766286
18,15,30,0.929078988095315
18,55,22,0.926780593870615
18,49,34,0.918009048233015
18,74,58,0.908687243622696
18,57,13,0.92715703685349
18,44,40,0.917842424575084
18,39,52,0.917994992558057
18,72,28,0.926629001510721
18,67,17,0.931855296413719
18,77,99,0.889916334576124
18,40,22,0.933154840305955
18,45,22,0.93018114903775
18,11,91,0.902619375499787
18,31,57,0.912954525823221
18,29,93,0.9007729419274
18,24,50,0.907843448596247
18,73,38,0.915883435847355
18,82,20,0.918578851456751
18,28,16,0.935517386512703
18,10,13,0.938336435594323
18,14,1,0.947578772372809
18,62,33,0.926100807904794
18,43,23,0.915688793550227
18,22,51,0.91379631443066
18,47,4,0.944308942491001
18,78,35,0.91652909543075
18,58,67,0.908870157061341
18,61,27,0.924186262553279
18,37,6,0.943711609711062
18,21,60,0.908031292501591
18,12,30,0.928993461284707
18,86,15,0.935433585004306
18,13,17,0.934927939330736
18,81,91,0.886286813209044
18,68,12,0.931308365447185
18,7,44,0.922682939521388
18,60,18,0.934138442086554
18,5,5,0.945298706285404
18,9,20,0.934397266447636
18,30,47,0.922433971694033
18,76,36,0.906417587501568
18,8,82,0.9072661412346
18,95,44,0.912449639174946
18,23,51,0.920301548222408
18,16,11,0.941873412521492
18,0,6,0.943669237715421
18,85,58,0.89407938052573
18,34,44,0.922691523014801
18,51,64,0.911722607040452
18,35,30,0.92882066750288
18,17,14,0.937199792704957
18,79,86,0.883854503472077
18,38,99,0.889978906410237
18,96,91,0.884622002431108
18,41,44,0.923457251587936
18,27,80,0.907623417794811
18,56,6,0.943582629060386
18,80,14,0.928341573706873
18,63,19,0.932319922534499
18,84,79,0.895480261039825
18,70,36,0.924421830214675
18,4,14,0.937157971220023
18,64,25,0.908893778200294
88,91,98,0.887250302817309
88,90,23,0.918175041774321
88,6,65,0.899094108336252
88,46,8,0.937802103053518
88,36,40,0.912175098156099
88,66,77,0.893340342451822
88,20,49,0.905975863455812
88,83,10,0.933414457123811
88,26,13,0.930676321901478
88,15,60,0.899731137172376
88,55,91,0.889562673645879
88,74,33,0.919455451676948
88,33,18,0.928723529459099
88,44,33,0.919188230244064
88,39,86,0.892161915384314
88,67,77,0.892708159838983
88,40,43,0.910795796088588
88,25,5,0.941057467079636
88,11,69,0.897477954865631
88,31,100,0.886677849537698
88,29,100,0.887421748598626
88,28,56,0.901321141287414
88,10,45,0.910334273885154
88,14,54,0.902491232521912
88,62,33,0.918970300183703
88,22,46,0.908907832589657
88,47,60,0.900305576695817
88,58,21,0.925559753079018
88,21,77,0.893185847366628
88,12,1,0.954999010135592
88,86,77,0.89303677442105
88,13,40,0.911504060721398
88,7,12,0.932136121026611
88,60,77,0.892750200360884
88,5,28,0.920605778938044
88,9,20,0.927642172305167
88,59,38,0.915347211084551
88,30,40,0.911869481969699
88,8,18,0.928669140498372
88,95,47,0.907180683297214
88,23,13,0.931215586644672
88,16,32,0.920023772873545
88,52,17,0.926297602579211
88,0,23,0.92421794221384
88,92,14,0.922078847404033
88,34,13,0.931141576453278
88,51,75,0.893849763186136
88,35,49,0.906360374105203
88,17,5,0.940791321223706
88,96,6,0.939027204161689
88,41,49,0.905714225276504
88,27,4,0.942801075200479
88,63,74,0.895202471971356
88,84,3,0.944627336210996
88,4,28,0.920613611045739
91,6,24,0.912504031170033
91,36,11,0.925911972121297
91,20,59,0.901020917178111
91,65,25,0.906927764088568
91,19,61,0.900083563077376
91,48,31,0.908720707773566
91,83,79,0.88958069903422
91,94,62,0.898643116015247
91,26,17,0.918621970248018
91,15,37,0.907040519534172
91,74,7,0.932425032419932
91,33,72,0.89630669000416
91,57,62,0.89881848217439
91,44,66,0.898098155282929
91,67,28,0.911463349970208
91,45,2,0.941210641784559
91,25,90,0.889593412805469
91,31,50,0.903904049252127
91,73,5,0.933327117675796
91,28,13,0.922391535361221
91,10,73,0.895382837296973
91,14,22,0.914787856755099
91,62,21,0.915847877938042
91,47,76,0.894273381970765
91,58,27,0.912468016105244
91,37,43,0.905568519763531
91,12,15,0.920676008304607
91,86,43,0.905513391941548
91,13,69,0.89683375678647
91,7,62,0.898690969890147
91,60,28,0.910759961615793
91,5,79,0.893282818750636
91,9,53,0.901978956729907
91,30,37,0.906597884950071
91,76,69,0.894915200896193
91,8,8,0.929735900984575
91,23,43,0.905934432347955
91,16,48,0.904508622833162
91,0,53,0.901768179358598
91,34,53,0.902479571113092
91,35,50,0.904048122076614
91,17,24,0.913445907577582
91,41,37,0.906703093820201
91,27,36,0.90802511740009
91,56,82,0.89162955664797
91,80,69,0.896910737997894
91,63,4,0.934050319580616
91,84,48,0.905388467392888
91,70,85,0.891275203082911
91,4,30,0.909741468847031
91,64,76,0.89066346774607
90,6,25,0.915532311336579
90,46,69,0.89766588235315
90,36,92,0.889129802152823
90,66,34,0.906728344618899
90,20,66,0.898536930328889
90,97,69,0.895619971432079
90,83,2,0.946465971075916
90,26,31,0.914404286403009
90,15,20,0.919848141430404
90,55,28,0.915291105661722
90,49,86,0.890823032296404
90,33,33,0.912775216403571
90,57,58,0.900699326181986
90,44,9,0.936568726526423
90,39,62,0.90133945269133
90,72,54,0.903203664127954
90,69,92,0.889177251227494
90,40,98,0.88679494163153
90,45,62,0.90065618594512
90,25,20,0.920404862231219
90,11,4,0.943332541122165
90,31,54,0.903402779231278
90,29,2,0.945721649776131
90,82,49,0.899917225427832
90,28,78,0.894474061262695
90,14,33,0.913244219186056
90,62,48,0.906513280243766
90,22,28,0.915112495494945
90,47,57,0.90203818779134
90,78,82,0.892330295591394
90,58,12,0.932267862630781
90,61,10,0.933062412593439
90,37,98,0.8866360311091
90,21,98,0.887203782509763
90,12,28,0.914546521559888
90,13,44,0.908002159624409
90,68,73,0.897389833108573
90,7,40,0.909054832438534
90,5,25,0.91559370579656
90,9,51,0.904822561426891
90,59,19,0.922493585712609
90,30,36,0.912275697632617
90,8,6,0.937592971618664
90,95,44,0.907997558817477
90,23,73,0.897391435882883
90,16,73,0.897065949664132
90,52,54,0.903499060108223
90,0,44,0.907786345422578
90,92,94,0.883857773187874
90,34,1,0.947566130943224
90,51,38,0.910214648145721
90,35,40,0.909037490947761
90,17,17,0.923488062148809
90,96,5,0.939671835725646
